Inverted Pendulum (Datalogger K)

Sampling interval = 2.5mS
Logging time (s) = 5
Zoomlevel = 10

Inverted state of displayed channels:
CD False
CP False
CV False
PP False
PV False
_____________________________________________

Time,CD,CP,CV,PP,PV

0.0000,2062,2051,2050,2033,2044
0.0025,2061,2051,2050,2033,2044
0.0050,2062,2052,2051,2033,2044
0.0075,2062,2053,2051,2033,2044
0.0100,2062,2052,2050,2033,2044
0.0125,2062,2051,2051,2033,2043
0.0150,2061,2052,2050,2032,2043
0.0175,2063,2051,2050,2032,2044
0.0200,2062,2052,2050,2033,2044
0.0225,2062,2052,2050,2033,2044
0.0250,2061,2051,2051,2033,2044
0.0275,2063,2052,2051,2033,2044
0.0300,2062,2051,2050,2032,2043
0.0325,2061,2052,2051,2033,2044
0.0350,2062,2050,2051,2033,2044
0.0375,2060,2052,2051,2033,2044
0.0400,2061,2051,2050,2032,2044
0.0425,2062,2052,2050,2032,2043
0.0450,2062,2051,2050,2032,2044
0.0475,2062,2052,2050,2033,2044
0.0500,2062,2052,2051,2032,2044
0.0525,2062,2052,2050,2033,2044
0.0550,2061,2051,2050,2033,2044
0.0575,2061,2052,2050,2032,2044
0.0600,2062,2052,2050,2032,2044
0.0625,2061,2051,2051,2033,2044
0.0650,2062,2051,2050,2032,2044
0.0675,2061,2051,2050,2032,2044
0.0700,2062,2052,2050,2033,2044
0.0725,2062,2051,2049,2033,2044
0.0750,2061,2051,2051,2032,2044
0.0775,2061,2052,2050,2032,2044
0.0800,2062,2052,2050,2033,2044
0.0825,2061,2051,2050,2033,2044
0.0850,2062,2051,2050,2033,2044
0.0875,2062,2051,2051,2033,2044
0.0900,2060,2051,2050,2032,2044
0.0925,2062,2051,2050,2032,2044
0.0950,2062,2051,2050,2033,2044
0.0975,2061,2052,2050,2033,2044
0.1000,2063,2052,2052,2032,2044
0.1025,2062,2051,2050,2033,2044
0.1050,2061,2052,2050,2032,2044
0.1075,2062,2052,2050,2033,2045
0.1100,2061,2052,2050,2033,2043
0.1125,2060,2052,2052,2033,2044
0.1150,2062,2052,2049,2033,2043
0.1175,2060,2052,2050,2033,2044
0.1200,2063,2052,2050,2033,2044
0.1225,2062,2053,2050,2033,2044
0.1250,2062,2053,2052,2034,2044
0.1275,2062,2051,2050,2033,2044
0.1300,2062,2051,2049,2033,2043
0.1325,2062,2052,2051,2033,2044
0.1350,2062,2052,2050,2033,2044
0.1375,2062,2052,2051,2033,2043
0.1400,2062,2051,2051,2033,2044
0.1425,2061,2052,2051,2033,2043
0.1450,2062,2051,2051,2033,2044
0.1475,2062,2051,2051,2032,2044
0.1500,2061,2052,2052,2033,2044
0.1525,2061,2051,2050,2033,2044
0.1550,2062,2051,2051,2033,2044
0.1575,2062,2053,2050,2032,2044
0.1600,2062,2053,2050,2033,2044
0.1625,2061,2051,2052,2033,2044
0.1650,2062,2051,2050,2032,2044
0.1675,2062,2051,2050,2033,2044
0.1700,2062,2052,2050,2033,2044
0.1725,2060,2052,2050,2033,2044
0.1750,2062,2051,2052,2033,2044
0.1775,2063,2051,2049,2033,2044
0.1800,2062,2052,2050,2033,2044
0.1825,2062,2051,2050,2033,2044
0.1850,2062,2052,2050,2033,2044
0.1875,2062,2052,2051,2033,2044
0.1900,2062,2051,2050,2033,2044
0.1925,2061,2051,2050,2033,2044
0.1950,2062,2051,2050,2033,2044
0.1975,2061,2051,2050,2033,2043
0.2000,2062,2052,2052,2033,2044
0.2025,2062,2052,2050,2033,2044
0.2050,2062,2051,2050,2032,2043
0.2075,2062,2051,2051,2033,2044
0.2100,2063,2052,2050,2033,2043
0.2125,2062,2053,2052,2033,2044
0.2150,2062,2051,2049,2032,2044
0.2175,2062,2051,2050,2033,2044
0.2200,2062,2051,2050,2033,2044
0.2225,2062,2051,2050,2032,2044
0.2250,2061,2051,2051,2032,2044
0.2275,2062,2051,2050,2033,2044
0.2300,2062,2051,2050,2033,2045
0.2325,2062,2051,2050,2033,2044
0.2350,2062,2052,2049,2033,2044
0.2375,2061,2051,2052,2033,2044
0.2400,2061,2052,2050,2032,2044
0.2425,2062,2051,2050,2033,2044
0.2450,2062,2051,2050,2032,2043
0.2475,2061,2053,2050,2033,2044
0.2500,2060,2052,2052,2033,2044
0.2525,2062,2052,2050,2032,2043
0.2550,2062,2051,2050,2033,2044
0.2575,2062,2052,2050,2032,2045
0.2600,2061,2051,2050,2033,2043
0.2625,2062,2052,2052,2033,2044
0.2650,2062,2051,2050,2032,2044
0.2675,2062,2052,2049,2032,2044
0.2700,2061,2052,2051,2032,2044
0.2725,2060,2051,2050,2032,2043
0.2750,2061,2052,2051,2033,2044
0.2775,2060,2052,2050,2033,2044
0.2800,2062,2052,2050,2033,2043
0.2825,2060,2051,2050,2033,2044
0.2850,2062,2053,2051,2032,2045
0.2875,2062,2052,2051,2032,2044
0.2900,2061,2052,2050,2032,2044
0.2925,2062,2051,2050,2033,2044
0.2950,2062,2051,2050,2032,2044
0.2975,2061,2052,2050,2033,2044
0.3000,2061,2052,2051,2033,2044
0.3025,2062,2051,2050,2033,2044
0.3050,2061,2051,2049,2032,2044
0.3075,2061,2052,2050,2032,2044
0.3100,2063,2050,2050,2032,2043
0.3125,2063,2052,2051,2033,2043
0.3150,2062,2052,2050,2032,2044
0.3175,2060,2051,2050,2033,2044
0.3200,2062,2051,2050,2033,2044
0.3225,2063,2052,2050,2033,2044
0.3250,2062,2051,2052,2032,2044
0.3275,2061,2052,2050,2033,2044
0.3300,2062,2052,2050,2033,2044
0.3325,2062,2052,2050,2033,2044
0.3350,2061,2051,2050,2032,2044
0.3375,2062,2051,2051,2034,2044
0.3400,2061,2052,2050,2033,2044
0.3425,2062,2051,2050,2033,2044
0.3450,2062,2051,2050,2032,2043
0.3475,2062,2052,2050,2032,2044
0.3500,2061,2051,2051,2034,2044
0.3525,2061,2051,2050,2032,2043
0.3550,2063,2051,2050,2033,2043
0.3575,2062,2051,2050,2033,2044
0.3600,2061,2052,2050,2033,2043
0.3625,2062,2051,2052,2033,2044
0.3650,2062,2051,2050,2032,2044
0.3675,2062,2052,2050,2033,2044
0.3700,2062,2051,2050,2033,2044
0.3725,2062,2052,2051,2032,2043
0.3750,2062,2051,2052,2033,2043
0.3775,2062,2051,2050,2032,2043
0.3800,2063,2051,2050,2032,2044
0.3825,2063,2051,2051,2033,2044
0.3850,2062,2051,2050,2032,2045
0.3875,2062,2051,2052,2033,2043
0.3900,2062,2052,2050,2033,2044
0.3925,2062,2051,2050,2032,2044
0.3950,2062,2051,2050,2033,2044
0.3975,2060,2052,2050,2032,2043
0.4000,2062,2052,2051,2033,2043
0.4025,2063,2052,2050,2033,2044
0.4050,2063,2052,2050,2033,2044
0.4075,2062,2051,2050,2032,2044
0.4100,2062,2052,2050,2032,2044
0.4125,2062,2051,2052,2031,2044
0.4150,2063,2052,2050,2033,2043
0.4175,2062,2052,2050,2033,2044
0.4200,2061,2051,2050,2033,2043
0.4225,2062,2053,2050,2033,2044
0.4250,2062,2052,2051,2033,2043
0.4275,2062,2052,2050,2032,2044
0.4300,2062,2052,2050,2033,2044
0.4325,2062,2051,2051,2033,2043
0.4350,2062,2051,2050,2033,2044
0.4375,2061,2052,2052,2032,2044
0.4400,2062,2052,2050,2033,2044
0.4425,2062,2052,2050,2032,2044
0.4450,2062,2052,2051,2032,2044
0.4475,2062,2051,2050,2033,2044
0.4500,2063,2051,2051,2033,2045
0.4525,2063,2052,2050,2032,2043
0.4550,2063,2051,2050,2032,2044
0.4575,2063,2051,2049,2033,2044
0.4600,2063,2051,2050,2032,2044
0.4625,2061,2051,2051,2033,2044
0.4650,2063,2051,2051,2032,2044
0.4675,2063,2051,2049,2033,2044
0.4700,2062,2051,2050,2033,2044
0.4725,2062,2051,2050,2032,2044
0.4750,2062,2051,2051,2033,2044
0.4775,2063,2052,2050,2032,2043
0.4800,2062,2051,2050,2032,2043
0.4825,2062,2052,2050,2032,2044
0.4850,2060,2052,2050,2032,2044
0.4875,2062,2052,2053,2033,2043
0.4900,2061,2051,2050,2032,2044
0.4925,2062,2051,2050,2032,2044
0.4950,2060,2051,2049,2032,2043
0.4975,2061,2051,2050,2032,2044
0.5000,2062,2051,2052,2032,2044
0.5025,2060,2051,2050,2032,2043
0.5050,2063,2051,2050,2032,2043
0.5075,2062,2052,2050,2033,2044
0.5100,2062,2052,2050,2032,2043
0.5125,2062,2051,2051,2032,2043
0.5150,2062,2052,2051,2033,2044
0.5175,2062,2053,2050,2032,2044
0.5200,2061,2051,2049,2032,2044
0.5225,2064,2052,2050,2032,2044
0.5250,2062,2051,2052,2033,2045
0.5275,2062,2051,2050,2032,2044
0.5300,2062,2051,2050,2033,2044
0.5325,2062,2052,2050,2033,2044
0.5350,2063,2051,2050,2033,2044
0.5375,2062,2052,2051,2033,2044
0.5400,2062,2051,2050,2032,2044
0.5425,2061,2052,2050,2033,2045
0.5450,2062,2052,2050,2033,2044
0.5475,2063,2051,2050,2033,2044
0.5500,2062,2051,2052,2032,2044
0.5525,2063,2051,2050,2033,2044
0.5550,2061,2051,2050,2032,2044
0.5575,2062,2051,2050,2032,2044
0.5600,2061,2052,2050,2032,2044
0.5625,2062,2051,2051,2032,2044
0.5650,2062,2052,2051,2032,2044
0.5675,2063,2052,2051,2032,2044
0.5700,2062,2052,2051,2033,2044
0.5725,2061,2052,2050,2032,2044
0.5750,2062,2052,2051,2032,2044
0.5775,2062,2051,2051,2032,2044
0.5800,2061,2052,2050,2032,2044
0.5825,2062,2051,2050,2033,2044
0.5850,2062,2052,2051,2033,2044
0.5875,2062,2052,2052,2033,2045
0.5900,2062,2053,2050,2032,2043
0.5925,2062,2052,2050,2032,2044
0.5950,2063,2051,2051,2032,2044
0.5975,2063,2052,2050,2032,2043
0.6000,2061,2052,2052,2033,2044
0.6025,2062,2052,2050,2033,2044
0.6050,2062,2052,2050,2033,2043
0.6075,2061,2052,2050,2032,2044
0.6100,2062,2051,2050,2033,2044
0.6125,2062,2052,2052,2033,2044
0.6150,2062,2051,2050,2032,2044
0.6175,2062,2052,2050,2032,2044
0.6200,2062,2052,2050,2033,2044
0.6225,2062,2051,2050,2032,2043
0.6250,2062,2052,2052,2033,2043
0.6275,2062,2051,2050,2032,2043
0.6300,2062,2051,2050,2032,2044
0.6325,2062,2052,2050,2033,2044
0.6350,2062,2052,2050,2033,2044
0.6375,2062,2052,2051,2032,2044
0.6400,2062,2051,2050,2033,2044
0.6425,2062,2051,2050,2032,2044
0.6450,2062,2052,2051,2033,2044
0.6475,2062,2051,2050,2033,2043
0.6500,2061,2051,2052,2034,2044
0.6525,2062,2051,2050,2033,2044
0.6550,2062,2052,2050,2033,2043
0.6575,2062,2051,2050,2033,2044
0.6600,2062,2051,2050,2033,2044
0.6625,2062,2052,2052,2033,2044
0.6650,2061,2051,2050,2032,2043
0.6675,2062,2051,2050,2032,2044
0.6700,2062,2052,2050,2032,2044
0.6725,2062,2051,2050,2033,2044
0.6750,2061,2052,2052,2033,2044
