Inverted Pendulum (Datalogger K)

Sampling interval = 2.5mS
Logging time (s) = 5
Zoomlevel = 10

Inverted state of displayed channels:
CD False
CP False
CV False
PP False
PV False
_____________________________________________

Time,CD,CP,CV,PP,PV

0.0000,2062,2118,2050,2033,2045
0.0025,2062,2117,2050,2033,2044
0.0050,2062,2118,2051,2032,2044
0.0075,2062,2117,2050,2033,2045
0.0100,2062,2117,2050,2034,2044
0.0125,2062,2118,2051,2033,2043
0.0150,2062,2118,2050,2033,2045
0.0175,2061,2117,2050,2033,2044
0.0200,2062,2118,2050,2033,2044
0.0225,2061,2117,2051,2032,2044
0.0250,2061,2117,2051,2033,2044
0.0275,2061,2118,2050,2033,2044
0.0300,2062,2118,2050,2033,2044
0.0325,2062,2117,2050,2033,2044
0.0350,2061,2119,2050,2032,2044
0.0375,2062,2117,2052,2033,2044
0.0400,2062,2117,2050,2032,2043
0.0425,2062,2118,2051,2033,2044
0.0450,2062,2117,2050,2033,2043
0.0475,2062,2118,2050,2033,2044
0.0500,2061,2118,2052,2033,2044
0.0525,2061,2117,2051,2033,2044
0.0550,2061,2117,2050,2033,2044
0.0575,2062,2118,2050,2032,2044
0.0600,2061,2118,2050,2033,2044
0.0625,2062,2117,2052,2033,2043
0.0650,2062,2117,2050,2032,2044
0.0675,2062,2117,2050,2033,2044
0.0700,2061,2118,2050,2033,2044
0.0725,2062,2118,2050,2033,2044
0.0750,2061,2117,2051,2033,2044
0.0775,2062,2116,2049,2033,2044
0.0800,2062,2118,2049,2032,2044
0.0825,2062,2119,2050,2033,2043
0.0850,2062,2117,2050,2032,2044
0.0875,2062,2118,2052,2033,2044
0.0900,2061,2117,2050,2032,2044
0.0925,2062,2117,2050,2033,2044
0.0950,2062,2118,2050,2032,2044
0.0975,2062,2118,2050,2032,2044
0.1000,2062,2117,2051,2034,2044
0.1025,2062,2117,2050,2033,2043
0.1050,2061,2117,2050,2032,2043
0.1075,2062,2118,2050,2033,2044
0.1100,2061,2117,2050,2032,2043
0.1125,2062,2117,2051,2032,2044
0.1150,2062,2116,2050,2033,2044
0.1175,2062,2117,2050,2032,2044
0.1200,2062,2119,2050,2032,2043
0.1225,2061,2118,2050,2033,2044
0.1250,2061,2117,2051,2033,2044
0.1275,2062,2117,2050,2032,2044
0.1300,2061,2118,2050,2032,2044
0.1325,2061,2117,2050,2032,2044
0.1350,2061,2118,2050,2033,2044
0.1375,2062,2117,2052,2033,2044
0.1400,2062,2117,2050,2032,2044
0.1425,2062,2118,2050,2032,2044
0.1450,2061,2117,2050,2033,2044
0.1475,2062,2118,2050,2033,2044
0.1500,2061,2118,2052,2033,2044
0.1525,2062,2118,2051,2033,2044
0.1550,2061,2117,2050,2033,2044
0.1575,2062,2116,2049,2033,2044
0.1600,2061,2118,2050,2033,2044
0.1625,2062,2118,2052,2033,2044
0.1650,2062,2118,2050,2032,2043
0.1675,2062,2118,2050,2033,2044
0.1700,2062,2118,2050,2033,2044
0.1725,2062,2117,2050,2033,2044
0.1750,2062,2117,2052,2032,2045
0.1775,2061,2117,2050,2032,2044
0.1800,2061,2118,2051,2032,2044
0.1825,2062,2117,2050,2032,2044
0.1850,2062,2118,2050,2033,2044
0.1875,2062,2117,2052,2033,2044
0.1900,2062,2117,2050,2033,2044
0.1925,2062,2118,2050,2032,2044
0.1950,2062,2118,2051,2033,2044
0.1975,2062,2118,2050,2033,2044
0.2000,2062,2118,2051,2033,2044
0.2025,2061,2117,2050,2033,2044
0.2050,2061,2117,2050,2033,2044
0.2075,2062,2117,2050,2032,2044
0.2100,2062,2117,2050,2033,2044
0.2125,2062,2117,2052,2032,2044
0.2150,2063,2118,2050,2032,2044
0.2175,2062,2117,2050,2033,2044
0.2200,2062,2117,2050,2033,2044
0.2225,2062,2117,2050,2033,2044
0.2250,2062,2118,2051,2033,2044
0.2275,2062,2117,2050,2032,2044
0.2300,2062,2118,2050,2033,2044
0.2325,2062,2118,2050,2032,2043
0.2350,2062,2117,2050,2032,2044
0.2375,2062,2117,2052,2033,2044
0.2400,2062,2118,2050,2033,2043
0.2425,2062,2118,2050,2033,2044
0.2450,2060,2118,2051,2033,2043
0.2475,2062,2117,2051,2032,2044
0.2500,2062,2117,2051,2033,2045
0.2525,2062,2117,2050,2032,2044
0.2550,2062,2117,2050,2033,2043
0.2575,2061,2118,2050,2033,2044
0.2600,2061,2117,2050,2032,2044
0.2625,2062,2118,2052,2033,2044
0.2650,2061,2116,2050,2033,2044
0.2675,2061,2117,2050,2032,2044
0.2700,2062,2118,2050,2033,2044
0.2725,2061,2117,2050,2032,2044
0.2750,2062,2118,2052,2033,2044
0.2775,2062,2117,2050,2032,2044
0.2800,2061,2117,2050,2031,2044
0.2825,2063,2117,2050,2033,2043
0.2850,2061,2118,2050,2032,2044
0.2875,2062,2119,2052,2032,2044
0.2900,2062,2118,2050,2032,2044
0.2925,2062,2117,2050,2032,2044
0.2950,2062,2118,2050,2032,2044
0.2975,2062,2118,2050,2033,2044
0.3000,2061,2118,2052,2033,2044
0.3025,2062,2117,2050,2033,2044
0.3050,2062,2117,2050,2033,2044
0.3075,2062,2118,2050,2033,2044
0.3100,2062,2118,2050,2032,2044
0.3125,2062,2117,2051,2032,2043
0.3150,2062,2118,2050,2033,2044
0.3175,2062,2118,2050,2033,2044
0.3200,2062,2118,2050,2033,2044
0.3225,2062,2118,2050,2032,2044
0.3250,2062,2118,2051,2033,2044
0.3275,2062,2117,2050,2033,2043
0.3300,2062,2117,2050,2032,2044
0.3325,2062,2117,2050,2033,2044
0.3350,2062,2118,2050,2032,2044
0.3375,2062,2117,2052,2033,2044
0.3400,2062,2118,2050,2033,2043
0.3425,2062,2118,2050,2033,2044
0.3450,2062,2117,2050,2033,2044
0.3475,2062,2118,2050,2033,2044
0.3500,2062,2118,2052,2033,2044
0.3525,2062,2117,2050,2032,2044
0.3550,2062,2117,2050,2032,2044
0.3575,2062,2117,2050,2033,2044
0.3600,2062,2117,2051,2033,2044
0.3625,2062,2117,2052,2033,2044
0.3650,2062,2117,2050,2033,2044
0.3675,2062,2118,2050,2032,2044
0.3700,2061,2118,2051,2033,2044
0.3725,2062,2118,2050,2033,2044
0.3750,2062,2117,2052,2033,2044
0.3775,2061,2119,2050,2032,2044
0.3800,2062,2117,2050,2033,2044
0.3825,2061,2118,2050,2033,2044
0.3850,2062,2117,2050,2033,2044
0.3875,2062,2117,2052,2033,2044
0.3900,2061,2117,2050,2034,2044
0.3925,2062,2118,2050,2032,2044
0.3950,2062,2118,2050,2032,2044
0.3975,2062,2118,2050,2032,2045
0.4000,2061,2117,2052,2033,2044
0.4025,2061,2117,2050,2032,2043
0.4050,2062,2118,2050,2033,2043
0.4075,2062,2118,2050,2032,2044
0.4100,2061,2117,2050,2032,2044
0.4125,2062,2118,2052,2033,2044
0.4150,2062,2118,2050,2032,2044
0.4175,2062,2117,2050,2033,2044
0.4200,2062,2118,2050,2033,2044
0.4225,2061,2117,2050,2033,2044
0.4250,2062,2118,2052,2034,2044
0.4275,2062,2117,2051,2033,2044
0.4300,2062,2118,2050,2033,2044
0.4325,2062,2118,2050,2033,2044
0.4350,2062,2117,2050,2032,2044
0.4375,2062,2118,2052,2032,2044
0.4400,2062,2118,2050,2033,2044
0.4425,2062,2119,2050,2032,2044
0.4450,2062,2117,2050,2032,2043
0.4475,2062,2117,2051,2033,2043
0.4500,2062,2117,2052,2033,2044
0.4525,2062,2117,2050,2033,2044
0.4550,2062,2118,2050,2033,2043
0.4575,2062,2117,2051,2033,2044
0.4600,2062,2117,2050,2033,2044
0.4625,2063,2117,2052,2032,2044
0.4650,2062,2117,2050,2032,2044
0.4675,2062,2117,2051,2033,2044
0.4700,2062,2117,2050,2032,2044
0.4725,2061,2118,2050,2032,2044
0.4750,2062,2118,2051,2032,2044
0.4775,2062,2117,2050,2033,2043
0.4800,2062,2118,2051,2033,2044
0.4825,2062,2117,2050,2033,2044
0.4850,2061,2118,2050,2033,2044
0.4875,2062,2118,2051,2033,2044
0.4900,2062,2118,2050,2032,2044
0.4925,2062,2118,2050,2032,2044
0.4950,2061,2117,2050,2032,2044
0.4975,2062,2117,2050,2032,2043
0.5000,2062,2117,2052,2034,2044
0.5025,2062,2118,2051,2033,2044
0.5050,2062,2117,2050,2033,2043
0.5075,2062,2117,2050,2033,2043
0.5100,2062,2117,2051,2033,2044
0.5125,2062,2117,2052,2033,2044
0.5150,2062,2117,2050,2033,2044
0.5175,2062,2118,2050,2032,2044
0.5200,2062,2118,2050,2032,2044
0.5225,2062,2118,2051,2033,2044
0.5250,2062,2117,2051,2033,2044
0.5275,2062,2118,2050,2032,2044
0.5300,2062,2117,2050,2033,2044
0.5325,2062,2117,2050,2033,2044
0.5350,2062,2118,2050,2033,2044
0.5375,2062,2117,2051,2033,2043
0.5400,2062,2117,2050,2033,2044
0.5425,2063,2117,2050,2033,2044
0.5450,2062,2117,2050,2032,2044
0.5475,2062,2117,2050,2032,2044
0.5500,2062,2118,2051,2032,2043
0.5525,2061,2118,2051,2033,2044
0.5550,2061,2117,2050,2033,2043
0.5575,2062,2117,2050,2033,2043
0.5600,2062,2118,2050,2033,2044
0.5625,2062,2117,2052,2033,2044
0.5650,2061,2118,2050,2033,2044
0.5675,2062,2117,2050,2033,2044
0.5700,2062,2117,2050,2033,2044
0.5725,2062,2117,2050,2033,2044
0.5750,2062,2118,2051,2032,2044
0.5775,2062,2117,2050,2032,2043
0.5800,2062,2117,2050,2032,2044
0.5825,2062,2117,2050,2032,2045
0.5850,2061,2117,2050,2032,2044
0.5875,2062,2117,2051,2032,2044
0.5900,2061,2117,2050,2032,2044
0.5925,2062,2118,2050,2032,2044
0.5950,2062,2117,2050,2033,2044
0.5975,2062,2117,2050,2032,2044
0.6000,2062,2118,2052,2033,2043
0.6025,2062,2118,2050,2032,2044
0.6050,2061,2118,2049,2032,2044
0.6075,2062,2117,2050,2032,2043
0.6100,2062,2118,2050,2032,2044
0.6125,2062,2117,2051,2032,2044
0.6150,2062,2117,2050,2033,2043
0.6175,2062,2116,2050,2033,2044
0.6200,2062,2117,2050,2032,2044
0.6225,2062,2118,2050,2033,2044
0.6250,2062,2117,2052,2033,2044
0.6275,2062,2117,2051,2033,2044
0.6300,2062,2117,2050,2033,2044
0.6325,2062,2117,2050,2033,2044
0.6350,2062,2118,2050,2032,2044
0.6375,2062,2117,2051,2033,2044
0.6400,2062,2117,2049,2032,2044
0.6425,2062,2117,2050,2033,2044
0.6450,2062,2118,2050,2032,2044
0.6475,2061,2117,2050,2033,2044
0.6500,2062,2117,2052,2034,2044
0.6525,2062,2117,2051,2033,2044
0.6550,2062,2118,2050,2033,2043
0.6575,2062,2118,2051,2033,2044
0.6600,2062,2118,2050,2032,2044
0.6625,2061,2117,2052,2033,2045
0.6650,2062,2118,2050,2033,2043
0.6675,2062,2118,2050,2032,2044
0.6700,2062,2117,2051,2032,2044
0.6725,2062,2117,2050,2032,2044
0.6750,2062,2117,2052,2033,2044
0.6775,2062,2117,2050,2032,2044
0.6800,2062,2118,2050,2032,2043
0.6825,2062,2117,2050,2032,2044
0.6850,2061,2118,2050,2032,2044
0.6875,2061,2118,2052,2033,2044
0.6900,2062,2116,2049,2032,2044
0.6925,2062,2118,2050,2032,2044
0.6950,2062,2118,2050,2032,2044
0.6975,2062,2117,2050,2033,2043
0.7000,2062,2117,2052,2033,2044
0.7025,2063,2116,2050,2032,2044
0.7050,2062,2117,2050,2033,2044
0.7075,2062,2118,2050,2032,2043
0.7100,2062,2117,2050,2033,2044
0.7125,2062,2117,2052,2034,2044
0.7150,2062,2118,2050,2033,2044
0.7175,2062,2117,2050,2033,2044
0.7200,2061,2117,2050,2032,2043
0.7225,2062,2117,2050,2032,2044
0.7250,2062,2118,2052,2033,2043
0.7275,2062,2117,2050,2032,2043
0.7300,2062,2117,2050,2032,2044
0.7325,2062,2117,2050,2033,2044
0.7350,2062,2117,2050,2033,2044
0.7375,2062,2118,2052,2033,2044
0.7400,2062,2117,2050,2033,2044
0.7425,2061,2118,2050,2033,2044
0.7450,2062,2118,2050,2032,2043
0.7475,2061,2117,2050,2032,2044
0.7500,2062,2117,2052,2033,2043
0.7525,2062,2117,2050,2033,2044
0.7550,2062,2118,2050,2033,2044
0.7575,2061,2117,2050,2033,2044
0.7600,2062,2118,2051,2032,2044
0.7625,2062,2117,2052,2032,2044
0.7650,2061,2117,2050,2033,2044
0.7675,2062,2117,2050,2033,2044
0.7700,2062,2118,2051,2033,2044
0.7725,2062,2118,2050,2033,2044
0.7750,2062,2118,2051,2033,2044
0.7775,2062,2117,2050,2033,2044
0.7800,2062,2118,2050,2033,2044
0.7825,2062,2118,2050,2032,2045
0.7850,2062,2117,2050,2033,2044
0.7875,2062,2117,2052,2033,2044
0.7900,2062,2118,2051,2032,2044
0.7925,2062,2118,2050,2032,2044
0.7950,2061,2117,2050,2032,2044
0.7975,2062,2117,2051,2033,2044
0.8000,2062,2118,2052,2033,2044
0.8025,2061,2118,2050,2033,2044
0.8050,2062,2117,2050,2032,2044
0.8075,2062,2117,2050,2033,2044
0.8100,2062,2118,2050,2032,2044
0.8125,2061,2117,2051,2033,2044
0.8150,2061,2118,2051,2033,2044
0.8175,2062,2117,2050,2033,2044
0.8200,2062,2118,2050,2033,2044
0.8225,2062,2117,2050,2033,2044
0.8250,2062,2118,2052,2033,2044
0.8275,2062,2117,2050,2032,2044
0.8300,2062,2118,2050,2032,2044
0.8325,2061,2117,2050,2032,2044
0.8350,2062,2117,2050,2033,2044
0.8375,2061,2117,2052,2032,2044
0.8400,2062,2117,2050,2032,2044
0.8425,2062,2117,2050,2032,2044
0.8450,2062,2119,2050,2033,2044
0.8475,2062,2117,2050,2033,2044
0.8500,2062,2117,2052,2032,2044
0.8525,2061,2117,2049,2033,2043
0.8550,2061,2117,2050,2033,2044
0.8575,2062,2117,2050,2033,2044
0.8600,2063,2117,2050,2033,2043
0.8625,2062,2117,2052,2033,2044
0.8650,2062,2118,2050,2032,2045
0.8675,2062,2117,2050,2033,2044
0.8700,2062,2118,2051,2033,2044
0.8725,2061,2117,2051,2033,2044
0.8750,2062,2117,2052,2032,2044
0.8775,2062,2117,2051,2032,2043
0.8800,2062,2117,2051,2033,2044
0.8825,2062,2117,2050,2032,2044
0.8850,2062,2117,2050,2033,2044
0.8875,2061,2117,2052,2032,2044
0.8900,2062,2118,2050,2033,2044
0.8925,2062,2117,2051,2033,2044
0.8950,2061,2118,2050,2033,2044
0.8975,2062,2119,2050,2032,2044
0.9000,2062,2118,2052,2033,2044
0.9025,2062,2118,2051,2032,2044
0.9050,2062,2118,2050,2032,2044
0.9075,2062,2118,2049,2032,2043
0.9100,2062,2118,2050,2033,2044
0.9125,2062,2117,2051,2032,2044
0.9150,2061,2117,2050,2032,2044
0.9175,2062,2117,2050,2032,2043
0.9200,2062,2117,2051,2033,2044
0.9225,2062,2117,2050,2032,2044
0.9250,2061,2117,2052,2033,2045
