Inverted Pendulum (Datalogger K)

Sampling interval = 2.5mS
Logging time (s) = 5
Zoomlevel = 10

Inverted state of displayed channels:
CD False
CP False
CV False
PP False
PV False
_____________________________________________

Time,CD,CP,CV,PP,PV

0.0000,2063,2090,2050,2036,2044
0.0025,2062,2090,2050,2037,2043
0.0050,2063,2091,2050,2036,2043
0.0075,2065,2090,2050,2036,2044
0.0100,2062,2090,2050,2036,2044
0.0125,2066,2090,2052,2036,2043
0.0150,2065,2089,2049,2036,2043
0.0175,2065,2090,2050,2037,2044
0.0200,2065,2089,2049,2036,2044
0.0225,2065,2089,2050,2037,2044
0.0250,2063,2090,2051,2036,2044
0.0275,2065,2089,2050,2036,2043
0.0300,2064,2089,2050,2037,2044
0.0325,2065,2090,2050,2037,2044
0.0350,2065,2090,2050,2036,2043
0.0375,2063,2090,2051,2037,2044
0.0400,2065,2090,2050,2036,2043
0.0425,2065,2090,2050,2036,2043
0.0450,2063,2091,2049,2037,2043
0.0475,2063,2091,2050,2037,2043
0.0500,2063,2089,2051,2036,2043
0.0525,2065,2090,2050,2037,2043
0.0550,2063,2089,2049,2037,2043
0.0575,2062,2090,2049,2036,2043
0.0600,2065,2090,2050,2037,2044
0.0625,2063,2090,2051,2037,2043
0.0650,2065,2090,2050,2037,2043
0.0675,2066,2090,2050,2036,2043
0.0700,2062,2089,2050,2036,2043
0.0725,2063,2090,2049,2036,2043
0.0750,2064,2090,2051,2037,2044
0.0775,2064,2089,2050,2036,2043
0.0800,2064,2090,2051,2036,2044
0.0825,2064,2090,2050,2036,2043
0.0850,2063,2089,2050,2036,2044
0.0875,2065,2090,2051,2037,2044
0.0900,2065,2090,2050,2036,2044
0.0925,2063,2090,2050,2036,2043
0.0950,2064,2090,2050,2036,2043
0.0975,2063,2091,2050,2036,2044
0.1000,2063,2091,2051,2037,2043
0.1025,2063,2090,2050,2036,2044
0.1050,2065,2090,2050,2037,2043
0.1075,2064,2090,2050,2035,2044
0.1100,2065,2090,2050,2036,2043
0.1125,2063,2089,2051,2037,2044
0.1150,2065,2090,2050,2036,2043
0.1175,2065,2090,2049,2036,2043
0.1200,2063,2090,2049,2037,2044
0.1225,2065,2090,2050,2037,2043
0.1250,2065,2090,2052,2036,2043
0.1275,2064,2090,2050,2036,2044
0.1300,2065,2090,2049,2036,2044
0.1325,2063,2090,2050,2037,2044
0.1350,2063,2090,2050,2036,2044
0.1375,2064,2090,2051,2036,2043
0.1400,2064,2090,2050,2036,2044
0.1425,2065,2091,2050,2036,2043
0.1450,2065,2090,2050,2037,2042
0.1475,2064,2090,2050,2036,2044
0.1500,2064,2090,2052,2036,2044
0.1525,2065,2090,2050,2037,2043
0.1550,2063,2090,2050,2036,2043
0.1575,2064,2090,2050,2037,2043
0.1600,2063,2090,2049,2036,2043
0.1625,2064,2090,2051,2036,2044
0.1650,2063,2090,2050,2035,2043
0.1675,2063,2090,2049,2037,2044
0.1700,2063,2090,2050,2036,2044
0.1725,2063,2091,2049,2036,2044
0.1750,2063,2089,2051,2037,2044
0.1775,2065,2090,2049,2036,2042
0.1800,2064,2090,2050,2036,2043
0.1825,2063,2090,2050,2036,2043
0.1850,2065,2090,2050,2035,2043
0.1875,2063,2091,2051,2035,2043
0.1900,2065,2091,2050,2036,2042
0.1925,2065,2091,2049,2035,2042
0.1950,2063,2090,2050,2035,2043
0.1975,2063,2090,2049,2035,2042
0.2000,2063,2090,2052,2036,2042
0.2025,2065,2090,2050,2035,2042
0.2050,2065,2090,2050,2036,2042
0.2075,2065,2090,2050,2035,2042
0.2100,2065,2089,2050,2035,2042
0.2125,2065,2090,2051,2035,2042
0.2150,2065,2090,2050,2034,2042
0.2175,2064,2090,2049,2036,2042
0.2200,2063,2090,2049,2034,2043
0.2225,2065,2090,2050,2035,2042
0.2250,2063,2090,2051,2035,2043
0.2275,2063,2090,2049,2035,2042
0.2300,2065,2090,2050,2035,2042
0.2325,2064,2091,2049,2035,2042
0.2350,2064,2090,2050,2035,2042
0.2375,2064,2089,2053,2036,2042
0.2400,2065,2089,2050,2035,2043
0.2425,2064,2090,2050,2036,2043
0.2450,2064,2090,2050,2036,2042
0.2475,2063,2090,2050,2035,2042
0.2500,2063,2090,2051,2036,2043
0.2525,2065,2090,2049,2035,2042
0.2550,2064,2090,2050,2035,2042
0.2575,2065,2091,2050,2036,2042
0.2600,2063,2090,2049,2035,2042
0.2625,2065,2091,2051,2035,2042
0.2650,2065,2090,2050,2036,2042
0.2675,2063,2090,2049,2036,2042
0.2700,2065,2090,2050,2036,2043
0.2725,2063,2090,2050,2035,2042
0.2750,2063,2090,2051,2036,2043
0.2775,2065,2091,2049,2035,2042
0.2800,2063,2091,2050,2035,2043
0.2825,2065,2091,2050,2035,2042
0.2850,2064,2090,2050,2035,2042
0.2875,2063,2090,2052,2035,2043
0.2900,2065,2090,2050,2036,2042
0.2925,2064,2091,2050,2035,2043
0.2950,2063,2091,2050,2035,2043
0.2975,2065,2090,2049,2036,2043
0.3000,2065,2090,2051,2036,2044
0.3025,2064,2090,2050,2035,2044
0.3050,2064,2090,2049,2035,2044
0.3075,2063,2089,2049,2035,2043
0.3100,2065,2090,2049,2035,2044
0.3125,2063,2089,2052,2036,2043
0.3150,2063,2090,2050,2035,2043
0.3175,2065,2090,2049,2035,2044
0.3200,2063,2090,2050,2036,2043
0.3225,2064,2090,2050,2035,2044
0.3250,2064,2090,2050,2036,2043
0.3275,2065,2089,2050,2034,2044
0.3300,2063,2089,2050,2035,2043
0.3325,2063,2089,2050,2035,2044
0.3350,2064,2090,2050,2035,2043
0.3375,2065,2091,2052,2035,2043
0.3400,2064,2090,2050,2036,2044
0.3425,2064,2091,2050,2035,2044
0.3450,2064,2090,2050,2035,2044
0.3475,2063,2090,2049,2035,2043
0.3500,2065,2090,2051,2034,2043
0.3525,2065,2091,2050,2035,2043
0.3550,2064,2090,2050,2036,2044
0.3575,2063,2090,2050,2036,2044
0.3600,2063,2090,2050,2035,2043
0.3625,2064,2090,2051,2035,2043
0.3650,2063,2090,2050,2035,2044
0.3675,2064,2091,2049,2035,2043
0.3700,2063,2090,2050,2035,2043
0.3725,2064,2090,2050,2035,2043
