Inverted Pendulum (Datalogger K)

Sampling interval = 2.5mS
Logging time (s) = 5
Zoomlevel = 10

Inverted state of displayed channels:
CD False
CP False
CV False
PP False
PV False
_____________________________________________

Time,CD,CP,CV,PP,PV

0.0000,2061,2080,2050,2033,2043
0.0025,2060,2080,2051,2034,2043
0.0050,2062,2081,2050,2035,2044
0.0075,2061,2080,2050,2034,2044
0.0100,2060,2081,2050,2035,2045
0.0125,2062,2080,2051,2035,2045
0.0150,2061,2080,2051,2035,2045
0.0175,2062,2080,2050,2035,2045
0.0200,2060,2080,2051,2035,2046
0.0225,2060,2080,2051,2035,2046
0.0250,2061,2081,2052,2034,2046
0.0275,2062,2080,2050,2035,2046
0.0300,2061,2080,2051,2034,2046
0.0325,2062,2080,2050,2035,2046
0.0350,2061,2080,2050,2034,2046
0.0375,2062,2080,2052,2035,2046
0.0400,2060,2080,2051,2035,2046
0.0425,2063,2080,2049,2034,2046
0.0450,2062,2080,2050,2035,2046
0.0475,2062,2081,2050,2034,2046
0.0500,2062,2080,2052,2035,2046
0.0525,2063,2080,2050,2035,2046
0.0550,2062,2080,2051,2035,2046
0.0575,2062,2080,2050,2035,2046
0.0600,2060,2080,2050,2034,2046
0.0625,2060,2080,2051,2035,2047
0.0650,2063,2080,2050,2034,2046
0.0675,2061,2080,2050,2035,2047
0.0700,2063,2080,2050,2034,2046
0.0725,2063,2081,2050,2034,2046
0.0750,2062,2081,2052,2034,2046
0.0775,2060,2080,2050,2034,2046
0.0800,2060,2080,2050,2035,2046
0.0825,2062,2079,2050,2035,2046
0.0850,2063,2081,2050,2035,2046
0.0875,2060,2080,2052,2036,2046
0.0900,2060,2080,2050,2034,2046
0.0925,2061,2080,2050,2035,2047
0.0950,2062,2080,2050,2034,2046
0.0975,2061,2080,2050,2034,2046
0.1000,2063,2080,2051,2034,2046
0.1025,2060,2080,2050,2034,2046
0.1050,2060,2080,2049,2035,2046
0.1075,2062,2080,2050,2035,2046
0.1100,2063,2081,2050,2034,2046
0.1125,2061,2080,2052,2036,2044
0.1150,2062,2080,2050,2034,2045
0.1175,2061,2080,2050,2034,2045
0.1200,2061,2080,2050,2035,2045
0.1225,2060,2081,2050,2035,2045
0.1250,2062,2080,2051,2035,2044
0.1275,2062,2080,2049,2035,2044
0.1300,2062,2081,2051,2034,2044
0.1325,2061,2080,2050,2034,2044
0.1350,2061,2080,2051,2034,2044
0.1375,2063,2080,2051,2035,2044
0.1400,2060,2080,2050,2035,2043
0.1425,2060,2080,2051,2035,2044
0.1450,2062,2080,2050,2035,2044
0.1475,2061,2080,2050,2034,2044
0.1500,2060,2080,2051,2035,2044
0.1525,2062,2080,2050,2034,2044
0.1550,2061,2080,2050,2035,2044
0.1575,2062,2080,2050,2035,2044
0.1600,2060,2080,2050,2034,2044
0.1625,2063,2080,2051,2035,2043
0.1650,2062,2080,2050,2034,2043
0.1675,2063,2080,2050,2034,2044
0.1700,2062,2081,2049,2034,2044
0.1725,2061,2080,2050,2034,2044
0.1750,2062,2080,2052,2035,2044
0.1775,2060,2080,2051,2035,2044
0.1800,2062,2080,2050,2034,2044
0.1825,2060,2080,2050,2035,2044
0.1850,2062,2080,2050,2035,2044
0.1875,2062,2080,2051,2034,2043
0.1900,2060,2081,2050,2034,2044
0.1925,2062,2080,2050,2034,2044
0.1950,2061,2080,2050,2035,2044
0.1975,2062,2080,2049,2035,2043
0.2000,2063,2080,2051,2036,2043
0.2025,2061,2080,2050,2035,2044
0.2050,2061,2080,2050,2035,2044
0.2075,2061,2080,2050,2035,2044
0.2100,2060,2080,2049,2034,2044
0.2125,2063,2080,2052,2035,2045
0.2150,2062,2080,2050,2034,2044
0.2175,2063,2080,2050,2035,2044
0.2200,2061,2080,2050,2034,2044
0.2225,2062,2080,2051,2035,2044
0.2250,2062,2080,2052,2035,2043
0.2275,2062,2080,2051,2035,2044
0.2300,2061,2080,2050,2035,2044
0.2325,2062,2080,2050,2035,2043
0.2350,2062,2080,2050,2035,2043
0.2375,2061,2080,2051,2035,2044
0.2400,2061,2080,2051,2035,2044
0.2425,2062,2081,2051,2034,2044
0.2450,2061,2080,2050,2035,2044
0.2475,2061,2080,2050,2034,2044
0.2500,2061,2080,2051,2034,2044
0.2525,2062,2080,2050,2035,2044
0.2550,2062,2080,2050,2034,2044
0.2575,2061,2080,2050,2035,2044
0.2600,2061,2080,2050,2034,2044
0.2625,2062,2080,2051,2035,2044
0.2650,2062,2080,2050,2034,2044
0.2675,2062,2080,2050,2034,2044
0.2700,2060,2080,2050,2035,2045
0.2725,2062,2080,2050,2035,2044
0.2750,2062,2080,2052,2034,2043
0.2775,2061,2080,2050,2035,2044
0.2800,2062,2080,2050,2034,2044
0.2825,2061,2080,2051,2035,2045
0.2850,2061,2080,2051,2035,2044
0.2875,2061,2080,2051,2034,2043
0.2900,2062,2080,2050,2034,2044
0.2925,2062,2080,2050,2034,2044
0.2950,2062,2080,2051,2035,2044
0.2975,2062,2081,2050,2034,2044
0.3000,2062,2081,2052,2035,2044
0.3025,2062,2080,2049,2034,2044
0.3050,2062,2080,2049,2035,2044
0.3075,2060,2080,2050,2035,2044
0.3100,2061,2080,2050,2035,2044
0.3125,2062,2080,2052,2035,2044
0.3150,2061,2080,2050,2034,2043
0.3175,2062,2080,2051,2034,2044
0.3200,2062,2080,2050,2034,2044
0.3225,2062,2080,2050,2035,2044
0.3250,2062,2080,2051,2035,2044
0.3275,2060,2080,2050,2035,2044
0.3300,2062,2080,2050,2035,2044
0.3325,2062,2081,2050,2035,2044
0.3350,2062,2080,2050,2034,2044
0.3375,2062,2080,2052,2034,2044
0.3400,2062,2080,2050,2034,2044
0.3425,2060,2080,2050,2035,2044
0.3450,2061,2081,2050,2034,2044
0.3475,2062,2080,2050,2035,2044
