Group numbers,Specimen material,Test type
"","",""

Results Table 1
,Group numbers,Specimen material,Test type
"2","17","ethefoam","compression"

Results Table 2



Time,Displacement,Force
(s),(mm),(N)
"161.60000","5.38704","57.27565"
"161.70000","5.38998","57.21726"
"161.80000","5.39314","57.34465"
"161.90000","5.39695","57.22044"
"162.00000","5.40000","57.35907"
"162.10000","5.40316","57.45478"
"162.20000","5.40696","57.42555"
"162.30000","5.41002","57.15664"
"162.40000","5.41323","57.62507"
"162.50000","5.41688","57.41183"
"162.60000","5.42004","57.56742"
"162.70000","5.42320","57.62521"
"162.80000","5.42684","57.60846"
"162.90000","5.43005","57.78168"
"163.00000","5.43327","57.71567"
"163.10000","5.43680","57.79757"
"163.20000","5.44007","57.65904"
"163.30000","5.44329","57.93550"
"163.40000","5.44671","57.98497"
"163.50000","5.45009","57.76333"
"163.60000","5.45330","57.89995"
"163.70000","5.45668","58.13778"
"163.80000","5.46011","57.91866"
"163.90000","5.46338","58.15369"
"164.00000","5.46664","58.02303"
"164.10000","5.47018","58.03978"
"164.20000","5.47339","58.09557"
"164.30000","5.47661","58.08580"
"164.40000","5.48020","58.14848"
"164.50000","5.48336","58.18459"
"164.60000","5.48652","58.16216"
"164.70000","5.49027","58.21100"
"164.80000","5.49337","58.23424"
"164.90000","5.49648","58.38213"
"165.00000","5.50029","58.47594"
"165.10000","5.50334","58.39759"
"165.20000","5.50645","58.46565"
"165.30000","5.51030","58.46294"
"165.40000","5.51336","58.34234"
"165.50000","5.51646","58.42997"
"165.60000","5.52037","58.57299"
"165.70000","5.52338","58.63219"
"165.80000","5.52643","58.51727"
"165.90000","5.53039","58.56968"
"166.00000","5.53339","58.71198"
"166.10000","5.53639","58.91080"
"166.20000","5.54041","58.70916"
"166.30000","5.54336","58.79214"
"166.40000","5.54641","58.93940"
"166.50000","5.55037","58.84080"
"166.60000","5.55337","58.94786"
"166.70000","5.55643","59.09629"
"166.80000","5.56034","58.90410"
"166.90000","5.56334","58.97874"
"167.00000","5.56645","58.98212"
"167.10000","5.57036","59.11691"
"167.20000","5.57336","59.02851"
"167.30000","5.57652","59.08521"
"167.40000","5.58027","59.26108"
"167.50000","5.58332","59.12019"
"167.60000","5.58654","59.12728"
"167.70000","5.59023","59.33535"
"167.80000","5.59334","59.27019"
"167.90000","5.59661","59.41003"
"168.00000","5.60009","59.39993"
"168.10000","5.60336","59.39493"
"168.20000","5.60663","59.54298"
"168.30000","5.61000","59.67727"
"168.40000","5.61343","59.47266"
"168.50000","5.61670","59.70330"
"168.60000","5.61996","59.62182"
"168.70000","5.62345","59.70585"
"168.80000","5.62666","59.68070"
"168.90000","5.62993","59.85541"
"169.00000","5.63352","59.69599"
"169.10000","5.63668","60.03611"
"169.20000","5.63989","59.99226"
"169.30000","5.64359","59.82380"
"169.40000","5.64670","59.96188"
"169.50000","5.64991","59.93777"
"169.60000","5.65355","60.03184"
"169.70000","5.65666","60.04884"
"169.80000","5.65982","60.04815"
"169.90000","5.66357","59.97549"
"170.00000","5.66668","60.20704"
"170.10000","5.66984","60.18058"
"170.20000","5.67359","60.32160"
"170.30000","5.67670","60.23478"
"170.40000","5.67980","60.32084"
"170.50000","5.68366","60.26280"
"170.60000","5.68671","60.38778"
"170.70000","5.68977","60.31515"
"170.80000","5.69368","60.49593"
"170.90000","5.69673","60.37065"
"171.00000","5.69973","60.48335"
"171.10000","5.70375","60.59922"
"171.20000","5.70670","60.40037"
"171.30000","5.70975","60.63818"
"171.40000","5.71371","60.58613"
"171.50000","5.71666","60.58706"
"171.60000","5.71977","60.61794"
"171.70000","5.72373","60.70989"
"171.80000","5.72668","60.72403"
"171.90000","5.72979","60.82394"
"172.00000","5.73370","60.60311"
"172.10000","5.73670","60.96776"
"172.20000","5.73986","60.85881"
"172.30000","5.74366","60.95958"
"172.40000","5.74666","60.97645"
"172.50000","5.74987","61.11094"
"172.60000","5.75352","61.04151"
"172.70000","5.75673","61.04456"
"172.80000","5.75989","60.93570"
"172.90000","5.76348","61.17109"
"173.00000","5.76670","61.12626"
"173.10000","5.76991","61.31818"
"173.20000","5.77345","61.27061"
"173.30000","5.77677","61.09019"
"173.40000","5.77993","61.10088"
"173.50000","5.78341","61.44625"
"173.60000","5.78684","61.50586"
"173.70000","5.78995","61.37467"
"173.80000","5.79332","61.41212"
"173.90000","5.79680","61.33521"
"174.00000","5.80002","61.59857"
"174.10000","5.80329","61.58698"
"174.20000","5.80682","61.64523"
"174.30000","5.81004","61.62159"
"174.40000","5.81325","61.63566"
"174.50000","5.81689","61.73826"
"174.60000","5.82005","61.80326"
"174.70000","5.82316","61.84224"
"174.80000","5.82691","61.68383"
"174.90000","5.83007","61.76918"
"175.00000","5.83313","61.89220"
"175.10000","5.83704","61.99884"
"175.20000","5.84004","61.86541"
"175.30000","5.84309","62.00620"
"175.40000","5.84705","62.05317"
"175.50000","5.85005","61.96357"
"175.60000","5.85305","62.01973"
"175.70000","5.85707","61.99651"
"175.80000","5.86002","62.14228"
"175.90000","5.86312","62.17919"
"176.00000","5.86709","62.26678"
"176.10000","5.86998","62.19561"
"176.20000","5.87309","62.40890"
"176.30000","5.87705","62.50394"
"176.40000","5.88000","62.33725"
"176.50000","5.88311","62.44350"
"176.60000","5.88702","62.31886"
"176.70000","5.89002","62.52766"
"176.80000","5.89313","62.39112"
"176.90000","5.89698","62.48869"
"177.00000","5.90004","62.71269"
"177.10000","5.90320","62.76442"
"177.20000","5.90695","62.58672"
"177.30000","5.91005","62.81922"
"177.40000","5.91316","62.80399"
"177.50000","5.91691","62.74293"
"177.60000","5.92007","62.78990"
"177.70000","5.92318","62.98503"
"177.80000","5.92687","62.97081"
"177.90000","5.93004","63.16483"
"178.00000","5.93325","62.97264"
"178.10000","5.93684","62.89314"
"178.20000","5.94005","63.06223"
"178.30000","5.94327","63.03045"
"178.40000","5.94680","63.05076"
"178.50000","5.95007","63.11039"
"178.60000","5.95334","63.02314"
"178.70000","5.95671","63.33282"
"178.80000","5.96014","63.24413"
"178.90000","5.96336","63.23281"
"179.00000","5.96663","63.33192"
"179.10000","5.97016","63.31763"
"179.20000","5.97337","63.60786"
"179.30000","5.97659","63.52463"
"179.40000","5.98018","63.47951"
"179.50000","5.98334","63.70963"
"179.60000","5.98650","63.65279"
"179.70000","5.99025","63.37590"
"179.80000","5.99341","63.57847"
"179.90000","5.99652","63.68040"
"180.00000","6.00027","63.81759"
"180.10000","6.00338","63.85712"
"180.20000","6.00648","63.78852"
"180.30000","6.01034","63.77436"
"180.40000","6.01334","63.78378"
"180.50000","6.01645","63.90168"
"180.60000","6.02036","63.93163"
"180.70000","6.02336","64.01337"
"180.80000","6.02646","64.03398"
"180.90000","6.03037","64.00330"
"181.00000","6.03337","63.98765"
"181.10000","6.03643","64.00755"
"181.20000","6.04039","64.15430"
"181.30000","6.04339","64.17407"
"181.40000","6.04645","64.04268"
"181.50000","6.05041","64.20817"
"181.60000","6.05341","64.28365"
"181.70000","6.05646","64.36869"
"181.80000","6.06037","64.51591"
"181.90000","6.06337","64.28395"
"182.00000","6.06648","64.46172"
"182.10000","6.07034","64.45518"
"182.20000","6.07334","64.32034"
"182.30000","6.07650","64.65709"
"182.40000","6.08030","64.58598"
"182.50000","6.08336","64.67651"
"182.60000","6.08657","64.45442"
"182.70000","6.09021","64.64085"
"182.80000","6.09337","64.62278"
"182.90000","6.09659","64.79890"
"183.00000","6.10018","64.82729"
"183.10000","6.10334","64.84065"
"183.20000","6.10666","64.54854"
"183.30000","6.11009","64.77007"
"183.40000","6.11341","64.84757"
"183.50000","6.11668","65.00480"
"183.60000","6.12005","65.00610"
"183.70000","6.12348","64.98031"
"183.80000","6.12664","65.05564"
"183.90000","6.12996","65.17820"
"184.00000","6.13350","65.24321"
"184.10000","6.13666","65.05235"
"184.20000","6.13993","65.32654"
"184.30000","6.14352","65.12009"
"184.40000","6.14668","65.19286"
"184.50000","6.14989","65.21711"
"184.60000","6.15359","65.38486"
"184.70000","6.15670","65.41058"
"184.80000","6.15986","65.49877"
"184.90000","6.16355","65.45516"
"185.00000","6.16666","65.52641"
"185.10000","6.16982","65.50184"
"185.20000","6.17362","65.54648"
"185.30000","6.17673","65.44907"
"185.40000","6.17979","65.57843"
"185.50000","6.18370","65.46729"
"185.60000","6.18675","65.56860"
"185.70000","6.18975","65.71918"
"185.80000","6.19371","65.60848"
"185.90000","6.19671","65.89760"
"186.00000","6.19971","65.94547"
"186.10000","6.20373","65.79530"
"186.20000","6.20673","65.82421"
"186.30000","6.20973","66.08231"
"186.40000","6.21375","65.93214"
"186.50000","6.21664","65.85845"
"186.60000","6.21975","66.16880"
"186.70000","6.22377","66.20045"
"186.80000","6.22666","66.29749"
"186.90000","6.22982","66.17404"
"187.00000","6.23368","66.17142"
"187.10000","6.23668","66.31525"
"187.20000","6.23989","66.21655"
"187.30000","6.24359","66.42084"
"187.40000","6.24664","66.33089"
"187.50000","6.24986","66.40289"
"187.60000","6.25350","66.46847"
"187.70000","6.25671","66.45869"
"187.80000","6.25993","66.50233"
"187.90000","6.26341","66.63630"
"188.00000","6.26673","66.65643"
"188.10000","6.26995","66.51630"
"188.20000","6.27338","66.73464"
"188.30000","6.27680","66.77421"
"188.40000","6.27996","66.68424"
"188.50000","6.28334","66.78056"
"188.60000","6.28677","66.78568"
"188.70000","6.28998","66.93748"
"188.80000","6.29336","66.82156"
"188.90000","6.29679","66.98491"
"189.00000","6.30000","67.03711"
"189.10000","6.30327","67.00649"
"189.20000","6.30680","67.06254"
"189.30000","6.31002","67.00421"
"189.40000","6.31323","67.01006"
"189.50000","6.31687","66.99916"
"189.60000","6.32009","67.26669"
"189.70000","6.32320","67.18654"
"189.80000","6.32689","67.10990"
"189.90000","6.33005","67.21688"
"190.00000","6.33316","67.42607"
"190.10000","6.33696","67.36987"
"190.20000","6.34002","67.26804"
"190.30000","6.34312","67.39257"
"190.40000","6.34704","67.46198"
"190.50000","6.35004","67.40797"
"190.60000","6.35309","67.54015"
"190.70000","6.35705","67.48257"
"190.80000","6.36005","67.72943"
"190.90000","6.36305","67.59086"
"191.00000","6.36707","67.77086"
"191.10000","6.37002","67.56061"
"191.20000","6.37312","67.67359"
"191.30000","6.37704","67.89151"
"191.40000","6.37998","67.76882"
"191.50000","6.38309","68.00093"
"191.60000","6.38705","67.85625"
"191.70000","6.39000","67.91874"
"191.80000","6.39311","68.13471"
"191.90000","6.39702","68.13530"
"192.00000","6.40007","68.11455"
"192.10000","6.40318","67.97566"
"192.20000","6.40698","68.25567"
"192.30000","6.41004","68.04311"
"192.40000","6.41320","68.18089"
"192.50000","6.41689","68.29139"
"192.60000","6.42005","68.28269"
"192.70000","6.42321","68.34441"
"192.80000","6.42686","68.62526"
"192.90000","6.43002","68.37742"
"193.00000","6.43323","68.48745"
"193.10000","6.43682","68.52534"
"193.20000","6.44009","68.51308"
"193.30000","6.44330","68.67577"
"193.40000","6.44673","68.73257"
"193.50000","6.45011","68.60813"
"193.60000","6.45332","68.73228"
"193.70000","6.45664","68.89052"
"193.80000","6.46007","68.77043"
"193.90000","6.46334","68.84562"
"194.00000","6.46655","68.85357"
"194.10000","6.47020","68.79725"
"194.20000","6.47336","68.88710"
"194.30000","6.47652","69.06183"
"194.40000","6.48027","68.96207"
"194.50000","6.48337","69.01323"
"194.60000","6.48648","69.08903"
"194.70000","6.49028","69.13613"
"194.80000","6.49339","69.03227"
"194.90000","6.49645","69.05594"
"195.00000","6.50030","69.11543"
"195.10000","6.50336","69.25846"
"195.20000","6.50646","69.20103"
"195.30000","6.51032","69.28662"
"195.40000","6.51332","69.50038"
"195.50000","6.51643","69.47593"
"195.60000","6.52034","69.42276"
"195.70000","6.52334","69.70737"
"195.80000","6.52645","69.42831"
"195.90000","6.53036","69.64021"
"196.00000","6.53336","69.59575"
"196.10000","6.53641","69.66212"
"196.20000","6.54037","69.71182"
"196.30000","6.54338","69.68629"
"196.40000","6.54643","69.61936"
"196.50000","6.55039","69.64603"
"196.60000","6.55334","69.80429"
"196.70000","6.55645","69.74229"
"196.80000","6.56036","69.72288"
"196.90000","6.56336","69.86556"
"197.00000","6.56646","69.94933"
"197.10000","6.57032","70.06335"
"197.20000","6.57332","70.10137"
"197.30000","6.57648","70.15697"
"197.40000","6.58034","70.23219"
"197.50000","6.58334","70.11933"
"197.60000","6.58655","70.12502"
"197.70000","6.59025","70.14410"
"197.80000","6.59336","70.41473"
"197.90000","6.59657","70.20515"
"198.00000","6.60016","70.48848"
"198.10000","6.60337","70.22635"
"198.20000","6.60659","70.43517"
"198.30000","6.61007","70.63239"
"198.40000","6.61345","70.48284"
"198.50000","6.61666","70.59620"
"198.60000","6.62004","70.66103"
"198.70000","6.62346","70.55045"
"198.80000","6.62668","70.67591"
"198.90000","6.62995","70.65358"
"199.00000","6.63348","70.85008"
"199.10000","6.63664","70.90215"
"199.20000","6.63991","70.76019"
"199.30000","6.64355","70.73457"
"199.40000","6.64666","70.80247"
"199.50000","6.64988","70.94283"
"199.60000","6.65357","70.92690"
"199.70000","6.65668","71.08822"
"199.80000","6.65984","71.03847"
"199.90000","6.66364","70.85303"
"200.00000","6.66670","71.01869"
"200.10000","6.66986","71.15736"
"200.20000","6.67366","71.31056"
"200.30000","6.67671","71.34789"
"200.40000","6.67977","71.25139"
"200.50000","6.68368","71.35738"
"200.60000","6.68673","71.41159"
"200.70000","6.68973","71.32578"
"200.80000","6.69375","71.36323"
"200.90000","6.69675","71.47823"
"201.00000","6.69975","71.42305"
"201.10000","6.70377","71.56017"
"201.20000","6.70671","71.61651"
"201.30000","6.70977","71.71253"
"201.40000","6.71373","71.69907"
"201.50000","6.71668","71.63465"
"201.60000","6.71979","71.72555"
"201.70000","6.72375","71.71606"
"201.80000","6.72664","71.92699"
"201.90000","6.72980","71.93784"
"202.00000","6.73366","72.18355"
"202.10000","6.73666","71.93047"
"202.20000","6.73987","72.03788"
"202.30000","6.74362","72.19473"
"202.40000","6.74668","72.18076"
"202.50000","6.74989","72.20290"
"202.60000","6.75353","72.06137"
"202.70000","6.75670","72.12919"
"202.80000","6.75991","72.07616"
"202.90000","6.76350","72.10526"
"203.00000","6.76671","72.29189"
"203.10000","6.76993","72.32667"
"203.20000","6.77341","72.36389"
"203.30000","6.77679","72.39332"
"203.40000","6.77995","72.42496"
"203.50000","6.78337","72.57138"
"203.60000","6.78680","72.51153"
"203.70000","6.78996","72.35262"
"203.80000","6.79334","72.55544"
"203.90000","6.79677","72.74990"
"204.00000","6.79998","72.59215"
"204.10000","6.80330","72.72292"
"204.20000","6.80684","72.68945"
"204.30000","6.81000","72.84477"
"204.40000","6.81327","72.99512"
"204.50000","6.81686","72.96267"
"204.60000","6.82002","72.79071"
"204.70000","6.82318","73.07177"
"204.80000","6.82687","73.01178"
"204.90000","6.83009","72.93977"
"205.00000","6.83314","73.11348"
"205.10000","6.83695","73.16412"
"205.20000","6.84005","72.95657"
"205.30000","6.84311","73.29026"
"205.40000","6.84702","73.17189"
"205.50000","6.85007","73.15731"
"205.60000","6.85307","73.34341"
"205.70000","6.85709","73.48259"
"205.80000","6.86004","73.45190"
"205.90000","6.86309","73.57574"
"206.00000","6.86705","73.42556"
"206.10000","6.87000","73.58228"
"206.20000","6.87311","73.59473"
"206.30000","6.87707","73.48451"
"206.40000","6.88002","73.42673"
"206.50000","6.88312","73.73539"
"206.60000","6.88704","73.77508"
"206.70000","6.88998","73.89254"
"206.80000","6.89314","73.84587"
"206.90000","6.89700","73.94767"
"207.00000","6.90005","73.91973"
"207.10000","6.90321","73.97035"
"207.20000","6.90691","73.74181"
"207.30000","6.91007","73.99851"
"207.40000","6.91323","74.09531"
"207.50000","6.91687","73.99924"
"207.60000","6.92003","74.17020"
"207.70000","6.92320","74.16737"
"207.80000","6.92684","74.30600"
"207.90000","6.93005","74.25852"
"208.00000","6.93327","74.28699"
"208.10000","6.93680","74.30714"
"208.20000","6.94007","74.31891"
"208.30000","6.94328","74.32738"
"208.40000","6.94671","74.38232"
"208.50000","6.95009","74.39646"
"208.60000","6.95330","74.31586"
"208.70000","6.95668","74.34048"
"208.80000","6.96011","74.64961"
"208.90000","6.96332","74.64292"
"209.00000","6.96664","74.77589"
"209.10000","6.97018","74.72275"
"209.20000","6.97339","74.67548"
"209.30000","6.97661","74.74621"
"209.40000","6.98020","74.87784"
"209.50000","6.98336","74.88461"
"209.60000","6.98652","74.90871"
"209.70000","6.99027","75.01219"
"209.80000","6.99337","74.96258"
"209.90000","6.99648","75.19119"
"210.00000","7.00029","75.13689"
"210.10000","7.00334","75.31749"
"210.20000","7.00645","75.18950"
"210.30000","7.01030","75.27609"
"210.40000","7.01336","75.24313"
"210.50000","7.01646","75.30887"
"210.60000","7.02037","75.28167"
"210.70000","7.02337","75.33329"
"210.80000","7.02643","75.18045"
"210.90000","7.03039","75.44083"
"211.00000","7.03339","75.36869"
"211.10000","7.03645","75.52219"
"211.20000","7.04041","75.49971"
"211.30000","7.04341","75.59457"
"211.40000","7.04641","75.62596"
"211.50000","7.05037","75.62305"
"211.60000","7.05337","75.64830"
"211.70000","7.05643","75.90643"
"211.80000","7.06034","75.60236"
"211.90000","7.06339","75.66091"
"212.00000","7.06645","75.78131"
"212.10000","7.07036","75.79520"
"212.20000","7.07336","76.07743"
"212.30000","7.07652","76.25242"
"212.40000","7.08032","75.84742"
"212.50000","7.08332","75.82411"
"212.60000","7.08654","76.04811"
"212.70000","7.09023","76.06400"
"212.80000","7.09334","76.22202"
"212.90000","7.09661","76.20979"
"213.00000","7.10009","76.22908"
"213.10000","7.10341","76.32497"
"213.20000","7.10663","76.21555"
"213.30000","7.11000","76.38028"
"213.40000","7.11343","76.54115"
"213.50000","7.11670","76.32545"
"213.60000","7.11996","76.47103"
"213.70000","7.12350","76.42494"
"213.80000","7.12671","76.65104"
"213.90000","7.12993","76.71678"
"214.00000","7.13352","76.59427"
"214.10000","7.13668","76.75774"
"214.20000","7.13989","76.81041"
"214.30000","7.14354","76.77853"
"214.40000","7.14670","76.80073"
"214.50000","7.14986","76.72028"
"214.60000","7.15355","76.92708"
"214.70000","7.15666","76.92140"
"214.80000","7.15982","76.93230"
"214.90000","7.16357","77.02872"
"215.00000","7.16668","77.16808"
"215.10000","7.16984","77.26367"
"215.20000","7.17359","76.95333"
"215.30000","7.17670","77.12454"
"215.40000","7.17980","77.23175"
"215.50000","7.18366","77.37756"
"215.60000","7.18671","77.39165"
"215.70000","7.18977","77.19148"
"215.80000","7.19373","77.34581"
"215.90000","7.19673","77.37240"
"216.00000","7.19973","77.50192"
"216.10000","7.20375","77.41155"
"216.20000","7.20670","77.39749"
"216.30000","7.20975","77.72532"
"216.40000","7.21371","77.67204"
"216.50000","7.21666","77.51989"
"216.60000","7.21977","77.73369"
"216.70000","7.22373","77.76550"
"216.80000","7.22668","77.96288"
"216.90000","7.22979","77.97730"
"217.00000","7.23370","78.05222"
"217.10000","7.23664","77.92527"
"217.20000","7.23986","77.88021"
"217.30000","7.24361","78.10684"
"217.40000","7.24666","78.06773"
"217.50000","7.24988","77.91468"
"217.60000","7.25352","78.13078"
"217.70000","7.25673","78.26416"
"217.80000","7.25995","78.06957"
"217.90000","7.26348","78.15041"
"218.00000","7.26670","78.36111"
"218.10000","7.26991","78.10080"
"218.20000","7.27339","78.38926"
"218.30000","7.27677","78.46032"
"218.40000","7.27993","78.41845"
"218.50000","7.28341","78.35168"
"218.60000","7.28679","78.47218"
"218.70000","7.28995","78.63889"
"218.80000","7.29332","78.60729"
"218.90000","7.29675","78.67475"
"219.00000","7.30002","78.68734"
"219.10000","7.30329","78.49335"
"219.20000","7.30687","78.75301"
"219.30000","7.31004","78.87270"
"219.40000","7.31320","78.88644"
"219.50000","7.31684","78.77158"
"219.60000","7.32005","78.83207"
"219.70000","7.32311","78.83516"
"219.80000","7.32691","78.98289"
"219.90000","7.33007","79.09069"
"220.00000","7.33313","79.17648"
"220.10000","7.33698","79.22279"
"220.20000","7.34009","79.30277"
"220.30000","7.34309","79.36829"
"220.40000","7.34705","79.24473"
"220.50000","7.35000","79.33331"
"220.60000","7.35311","79.20226"
"220.70000","7.35707","79.51392"
"220.80000","7.36002","79.52531"
"220.90000","7.36307","79.59229"
"221.00000","7.36709","79.52473"
"221.10000","7.36998","79.42261"
"221.20000","7.37309","79.70013"
"221.30000","7.37705","79.70043"
"221.40000","7.38000","79.55741"
"221.50000","7.38316","79.83315"
"221.60000","7.38702","79.73096"
"221.70000","7.39002","79.78350"
"221.80000","7.39318","79.87224"
"221.90000","7.39698","79.98936"
"222.00000","7.40004","79.83381"
"222.10000","7.40314","80.02380"
"222.20000","7.40700","79.89262"
"222.30000","7.41000","79.94298"
"222.40000","7.41316","79.98164"
"222.50000","7.41691","80.07795"
"222.60000","7.42007","80.21789"
"222.70000","7.42318","80.20000"
"222.80000","7.42687","80.23901"
"222.90000","7.43004","80.19626"
"223.00000","7.43325","80.22307"
"223.10000","7.43684","80.23859"
"223.20000","7.44005","80.33951"
"223.30000","7.44327","80.36767"
"223.40000","7.44680","80.65723"
"223.50000","7.45007","80.42173"
"223.60000","7.45329","80.33930"
"223.70000","7.45666","80.57695"
"223.80000","7.46009","80.65079"
"223.90000","7.46336","80.62717"
"224.00000","7.46662","80.70666"
"224.10000","7.47016","80.71909"
"224.20000","7.47337","80.77108"
"224.30000","7.47659","80.82476"
"224.40000","7.48018","80.91241"
"224.50000","7.48334","81.00529"
"224.60000","7.48650","81.11072"
"224.70000","7.49025","80.94027"
"224.80000","7.49336","81.18460"
"224.90000","7.49646","81.24292"
"225.00000","7.50032","81.11295"
"225.10000","7.50338","81.01511"
"225.20000","7.50648","81.14204"
"225.30000","7.51034","81.23468"
"225.40000","7.51334","81.29134"
"225.50000","7.51645","81.38110"
"225.60000","7.52041","81.32950"
"225.70000","7.52336","81.54825"
"225.80000","7.52646","81.53033"
"225.90000","7.53037","81.50254"
"226.00000","7.53337","81.33289"
"226.10000","7.53643","81.52125"
"226.20000","7.54039","81.59548"
"226.30000","7.54339","81.55865"
"226.40000","7.54645","81.65509"
"226.50000","7.55041","81.61485"
"226.60000","7.55336","81.64902"
"226.70000","7.55646","81.79181"
"226.80000","7.56037","81.69599"
"226.90000","7.56337","81.77081"
"227.00000","7.56648","81.72892"
"227.10000","7.57034","81.93854"
"227.20000","7.57339","81.91541"
"227.30000","7.57650","81.99561"
"227.40000","7.58025","81.84763"
"227.50000","7.58336","82.09381"
"227.60000","7.58657","82.26974"
"227.70000","7.59016","82.16234"
"227.80000","7.59332","82.25225"
"227.90000","7.59659","82.09209"
"228.00000","7.60012","82.18533"
"228.10000","7.60334","82.18322"
"228.20000","7.60666","82.34425"
"228.30000","7.61009","82.56731"
"228.40000","7.61341","82.48249"
"228.50000","7.61668","82.45081"
"228.60000","7.62000","82.68651"
"228.70000","7.62348","82.55125"
"228.80000","7.62664","82.62916"
"228.90000","7.62996","82.87856"
"229.00000","7.63350","82.77055"
"229.10000","7.63666","82.87730"
"229.20000","7.63993","82.99728"
"229.30000","7.64352","83.03037"
"229.40000","7.64668","82.99212"
"229.50000","7.64989","83.06676"
"229.60000","7.65354","83.02882"
"229.70000","7.65670","83.13460"
"229.80000","7.65986","83.10331"
"229.90000","7.66361","83.06726"
"230.00000","7.66671","83.01225"
"230.10000","7.66982","83.25623"
"230.20000","7.67362","83.19202"
"230.30000","7.67673","83.28100"
"230.40000","7.67979","83.20999"
"230.50000","7.68364","83.41086"
"230.60000","7.68675","83.40977"
"230.70000","7.68975","83.48345"
"230.80000","7.69371","83.51069"
"230.90000","7.69671","83.61424"
"231.00000","7.69977","83.53543"
"231.10000","7.70373","83.48779"
"231.20000","7.70673","83.69199"
"231.30000","7.70973","83.71770"
"231.40000","7.71375","83.78977"
"231.50000","7.71670","84.00198"
"231.60000","7.71975","83.99538"
"231.70000","7.72371","83.98595"
"231.80000","7.72666","83.91554"
"231.90000","7.72982","84.03610"
"232.00000","7.73368","83.97530"
"232.10000","7.73668","84.06450"
"232.20000","7.73989","83.97090"
"232.30000","7.74359","84.17292"
"232.40000","7.74664","84.26838"
"232.50000","7.74986","84.09319"
"232.60000","7.75350","84.22205"
"232.70000","7.75671","84.35973"
"232.80000","7.75993","84.20885"
"232.90000","7.76346","84.39100"
"233.00000","7.76673","84.29950"
"233.10000","7.76995","84.31051"
"233.20000","7.77338","84.41136"
"233.30000","7.77675","84.37838"
"233.40000","7.77996","84.62474"
"233.50000","7.78334","84.53996"
"233.60000","7.78677","84.65257"
"233.70000","7.78998","84.60760"
"233.80000","7.79330","84.65778"
"233.90000","7.79679","84.65765"
"234.00000","7.80000","84.90536"
"234.10000","7.80327","84.89391"
"234.20000","7.80680","84.97192"
"234.30000","7.81002","84.96647"
"234.40000","7.81329","84.84285"
"234.50000","7.81682","84.99778"
"234.60000","7.82004","85.15295"
"234.70000","7.82320","85.17388"
"234.80000","7.82689","84.94376"
"234.90000","7.83005","85.14703"
"235.00000","7.83316","85.32078"
"235.10000","7.83696","85.29037"
"235.20000","7.84007","85.43056"
"235.30000","7.84313","85.41969"
"235.40000","7.84704","85.36037"
"235.50000","7.85004","85.44512"
"235.60000","7.85309","85.71246"
"235.70000","7.85705","85.53740"
"235.80000","7.86000","85.49278"
"235.90000","7.86311","85.54517"
"236.00000","7.86707","85.81205"
"236.10000","7.87002","85.82912"
"236.20000","7.87313","85.58399"
"236.30000","7.87709","85.93299"
"236.40000","7.87998","85.78872"
"236.50000","7.88314","85.89055"
"236.60000","7.88705","85.89777"
"236.70000","7.89000","86.06030"
"236.80000","7.89311","86.08035"
"236.90000","7.89702","86.12402"
"237.00000","7.90007","86.18645"
"237.10000","7.90318","86.24127"
"237.20000","7.90698","86.25722"
"237.30000","7.91004","86.16529"
"237.40000","7.91314","86.33714"
"237.50000","7.91689","86.28924"
"237.60000","7.92005","86.20404"
"237.70000","7.92321","86.46554"
"237.80000","7.92686","86.49528"
"237.90000","7.93007","86.35779"
"238.00000","7.93323","86.56654"
"238.10000","7.93682","86.67936"
"238.20000","7.94004","86.56098"
"238.30000","7.94330","86.63186"
"238.40000","7.94673","86.82948"
"238.50000","7.95011","86.85965"
"238.60000","7.95332","86.76717"
"238.70000","7.95664","86.84461"
"238.80000","7.96012","86.99538"
"238.90000","7.96339","86.79169"
"239.00000","7.96655","86.98591"
"239.10000","7.97020","87.00205"
"239.20000","7.97341","86.85769"
"239.30000","7.97652","87.18633"
"239.40000","7.98027","87.06117"
"239.50000","7.98338","87.07487"
"239.60000","7.98648","87.34362"
"239.70000","7.99029","87.25160"
"239.80000","7.99334","87.15369"
"239.90000","7.99645","87.32733"
"240.00000","8.00030","87.46601"
"240.10000","8.00336","87.24747"
"240.20000","8.00646","87.51397"
"240.30000","8.01038","87.43459"
"240.40000","8.01332","87.61840"
"240.50000","8.01643","87.67487"
"240.60000","8.02034","87.71537"
"240.70000","8.02334","87.66489"
"240.80000","8.02645","87.76419"
"240.90000","8.03036","87.82790"
"241.00000","8.03336","87.76385"
"241.10000","8.03641","87.93755"
"241.20000","8.04037","87.88478"
"241.30000","8.04338","87.83909"
"241.40000","8.04643","88.10587"
"241.50000","8.05039","88.07351"
"241.60000","8.05339","88.10614"
"241.70000","8.05645","88.11347"
"241.80000","8.06036","88.13010"
"241.90000","8.06336","87.99222"
"242.00000","8.06646","88.28085"
"242.10000","8.07032","88.32951"
"242.20000","8.07332","88.23994"
"242.30000","8.07648","88.41065"
"242.40000","8.08029","88.41551"
"242.50000","8.08334","88.60542"
"242.60000","8.08655","88.54919"
"242.70000","8.09025","88.56746"
"242.80000","8.09336","88.37989"
"242.90000","8.09657","88.52821"
"243.00000","8.10016","88.46791"
"243.10000","8.10337","88.70586"
"243.20000","8.10664","88.79047"
"243.30000","8.11007","88.89946"
