Group numbers,Specimen material,Test type
"","",""

Results Table 1
,Group numbers,Specimen material,Test type
"1","17","white foam","compression"

Results Table 2



Time,Displacement,Force
(s),(mm),(N)
"146.10000","5.18475","56.42130"
"146.20000","5.18796","56.79266"
"146.30000","5.19150","56.66010"
"146.40000","5.19477","56.62134"
"146.50000","5.19798","56.93262"
"146.60000","5.20141","56.75607"
"146.70000","5.20479","56.96878"
"146.80000","5.20805","56.70088"
"146.90000","5.21132","56.85043"
"147.00000","5.21480","56.91592"
"147.10000","5.21807","56.69013"
"147.20000","5.22123","56.95102"
"147.30000","5.22487","56.88511"
"147.40000","5.22809","56.97726"
"147.50000","5.23120","56.91294"
"147.60000","5.23495","56.87368"
"147.70000","5.23811","57.11389"
"147.80000","5.24116","57.18277"
"147.90000","5.24496","57.10840"
"148.00000","5.24807","57.15001"
"148.10000","5.25112","57.42744"
"148.20000","5.25503","57.30080"
"148.30000","5.25809","57.33923"
"148.40000","5.26114","57.41039"
"148.50000","5.26505","57.52137"
"148.60000","5.26800","57.55255"
"148.70000","5.27111","57.59833"
"148.80000","5.27507","57.39492"
"148.90000","5.27807","57.47862"
"149.00000","5.28118","57.61539"
"149.10000","5.28504","57.60911"
"149.20000","5.28809","57.60509"
"149.30000","5.29114","57.69716"
"149.40000","5.29505","57.72128"
"149.50000","5.29805","57.75076"
"149.60000","5.30116","57.82325"
"149.70000","5.30507","57.81242"
"149.80000","5.30807","57.96901"
"149.90000","5.31112","58.03799"
"150.00000","5.31509","57.93032"
"150.10000","5.31809","57.95767"
"150.20000","5.32114","57.97890"
"150.30000","5.32500","58.19120"
"150.40000","5.32805","57.96927"
"150.50000","5.33121","58.05325"
"150.60000","5.33496","58.26707"
"150.70000","5.33802","58.24890"
"150.80000","5.34123","58.39774"
"150.90000","5.34493","58.32884"
"151.00000","5.34804","58.18351"
"151.10000","5.35130","58.30651"
"151.20000","5.35484","58.43977"
"151.30000","5.35811","58.43078"
"151.40000","5.36137","58.46011"
"151.50000","5.36475","58.42275"
"151.60000","5.36812","58.55744"
"151.70000","5.37139","58.68485"
"151.80000","5.37471","58.67110"
"151.90000","5.37820","58.70598"
"152.00000","5.38136","58.49273"
"152.10000","5.38462","58.65485"
"152.20000","5.38821","58.76157"
"152.30000","5.39138","58.71043"
"152.40000","5.39459","58.67665"
"152.50000","5.39823","58.87815"
"152.60000","5.40134","58.85991"
"152.70000","5.40455","58.84811"
"152.80000","5.40825","58.81559"
"152.90000","5.41136","58.80445"
"153.00000","5.41452","58.91894"
"153.10000","5.41832","59.29474"
"153.20000","5.42137","59.10263"
"153.30000","5.42454","59.17906"
"153.40000","5.42834","59.09529"
"153.50000","5.43139","59.48689"
"153.60000","5.43445","59.36670"
"153.70000","5.43841","59.62972"
"153.80000","5.44141","59.30289"
"153.90000","5.44446","59.45519"
"154.00000","5.44848","59.51425"
"154.10000","5.45143","59.33905"
"154.20000","5.45443","59.53846"
"154.30000","5.45850","59.66154"
"154.40000","5.46139","59.58021"
"154.50000","5.46445","59.58224"
"154.60000","5.46846","59.67373"
"154.70000","5.47136","59.87076"
"154.80000","5.47446","59.73931"
"154.90000","5.47843","60.00887"
"155.00000","5.48137","59.86857"
"155.10000","5.48454","59.94755"
"155.20000","5.48834","60.00484"
"155.30000","5.49139","59.83865"
"155.40000","5.49455","59.86059"
"155.50000","5.49830","60.24464"
"155.60000","5.50141","60.02867"
"155.70000","5.50457","60.10219"
"155.80000","5.50821","60.26811"
"155.90000","5.51143","60.05679"
"156.00000","5.51464","60.11926"
"156.10000","5.51818","60.51520"
"156.20000","5.52145","60.39411"
"156.30000","5.52461","60.33457"
"156.40000","5.52809","60.47527"
"156.50000","5.53146","60.54576"
"156.60000","5.53463","60.34064"
"156.70000","5.53805","60.53314"
"156.80000","5.54143","60.41248"
"156.90000","5.54470","60.53839"
"157.00000","5.54802","60.52239"
"157.10000","5.55150","60.82471"
"157.20000","5.55471","60.60795"
"157.30000","5.55798","60.79422"
"157.40000","5.56152","60.82721"
"157.50000","5.56473","60.74501"
"157.60000","5.56789","60.76987"
"157.70000","5.57159","60.84995"
"157.80000","5.57475","60.81220"
"157.90000","5.57786","61.12174"
"158.00000","5.58166","60.98935"
"158.10000","5.58477","61.07513"
"158.20000","5.58782","61.17069"
"158.30000","5.59168","61.03731"
"158.40000","5.59473","61.05918"
"158.50000","5.59778","61.14629"
"158.60000","5.60175","61.35265"
"158.70000","5.60470","61.29555"
"158.80000","5.60780","61.37057"
"158.90000","5.61177","61.40484"
"159.00000","5.61471","61.43494"
"159.10000","5.61777","61.39413"
"159.20000","5.62179","61.25072"
"159.30000","5.62468","61.34701"
"159.40000","5.62784","61.46547"
"159.50000","5.63175","61.66348"
"159.60000","5.63470","61.48335"
"159.70000","5.63786","61.64698"
"159.80000","5.64171","61.64422"
"159.90000","5.64466","61.68976"
"160.00000","5.64782","61.76173"
"160.10000","5.65162","61.79576"
"160.20000","5.65473","61.74077"
"160.30000","5.65789","61.78752"
"160.40000","5.66164","61.85198"
"160.50000","5.66475","61.77992"
"160.60000","5.66791","62.07228"
"160.70000","5.67155","61.86782"
"160.80000","5.67477","61.95203"
"160.90000","5.67793","61.96469"
"161.00000","5.68152","62.07116"
"161.10000","5.68473","62.24724"
"161.20000","5.68795","62.22057"
"161.30000","5.69148","62.13011"
"161.40000","5.69475","62.36414"
"161.50000","5.69802","62.39621"
"161.60000","5.70139","62.35042"
"161.70000","5.70477","62.46969"
"161.80000","5.70803","62.44187"
"161.90000","5.71136","62.40323"
"162.00000","5.71484","62.62104"
"162.10000","5.71805","62.60001"
"162.20000","5.72132","62.59695"
"162.30000","5.72486","62.62054"
"162.40000","5.72807","62.83364"
"162.50000","5.73129","62.72762"
"162.60000","5.73487","62.78161"
"162.70000","5.73809","62.72527"
"162.80000","5.74120","62.69377"
"162.90000","5.74495","62.89956"
"163.00000","5.74805","62.89844"
"163.10000","5.75116","63.01965"
"163.20000","5.75496","62.96586"
"163.30000","5.75807","63.11882"
"163.40000","5.76118","62.99718"
"163.50000","5.76504","63.06542"
"163.60000","5.76804","63.16077"
"163.70000","5.77114","63.25153"
"163.80000","5.77505","63.32198"
"163.90000","5.77805","63.34229"
"164.00000","5.78116","63.46983"
"164.10000","5.78507","63.40561"
"164.20000","5.78807","63.44814"
"164.30000","5.79112","63.20381"
"164.40000","5.79509","63.45191"
"164.50000","5.79809","63.43703"
"164.60000","5.80114","63.69230"
"164.70000","5.80505","63.59181"
"164.80000","5.80805","63.86649"
"164.90000","5.81111","63.70864"
"165.00000","5.81507","63.75965"
"165.10000","5.81807","63.61187"
"165.20000","5.82118","63.81832"
"165.30000","5.82504","63.82392"
"165.40000","5.82804","63.69231"
"165.50000","5.83120","63.72042"
"165.60000","5.83495","63.92733"
"165.70000","5.83805","63.81170"
"165.80000","5.84127","64.16709"
"165.90000","5.84491","63.95044"
"166.00000","5.84807","63.98986"
"166.10000","5.85134","64.04904"
"166.20000","5.85477","64.27186"
"166.30000","5.85809","64.16234"
"166.40000","5.86136","64.19543"
"166.50000","5.86468","64.17609"
"166.60000","5.86816","64.22530"
"166.70000","5.87137","64.33667"
"166.80000","5.87464","64.27405"
"166.90000","5.87818","64.52230"
"167.00000","5.88139","64.40200"
"167.10000","5.88461","64.30594"
"167.20000","5.88820","64.55642"
"167.30000","5.89136","64.58246"
"167.40000","5.89457","64.57802"
"167.50000","5.89827","64.59467"
"167.60000","5.90137","64.81265"
"167.70000","5.90459","64.71249"
"167.80000","5.90829","64.62270"
"167.90000","5.91134","64.77959"
"168.00000","5.91455","64.85916"
"168.10000","5.91830","65.05664"
"168.20000","5.92141","64.96796"
"168.30000","5.92452","64.89813"
"168.40000","5.92832","64.85979"
"168.50000","5.93143","65.03610"
"168.60000","5.93448","64.99216"
"168.70000","5.93839","65.08117"
"168.80000","5.94145","65.21761"
"168.90000","5.94445","65.01761"
"169.00000","5.94841","65.27998"
"169.10000","5.95141","65.36288"
"169.20000","5.95446","65.23203"
"169.30000","5.95843","65.30260"
"169.40000","5.96143","65.54004"
"169.50000","5.96443","65.59237"
"169.60000","5.96845","65.61697"
"169.70000","5.97134","65.65395"
"169.80000","5.97445","65.55244"
"169.90000","5.97841","65.48163"
"170.00000","5.98136","65.69151"
"170.10000","5.98452","65.58876"
"170.20000","5.98837","65.72794"
"170.30000","5.99137","65.88213"
"170.40000","5.99453","65.84209"
"170.50000","5.99829","65.89145"
"170.60000","6.00139","66.04709"
"170.70000","6.00461","65.94612"
"170.80000","6.00820","66.16399"
"170.90000","6.01141","66.06152"
"171.00000","6.01463","66.21829"
"171.10000","6.01816","66.20185"
"171.20000","6.02143","66.20435"
"171.30000","6.02464","66.33627"
"171.40000","6.02807","66.07201"
"171.50000","6.03150","66.36500"
"171.60000","6.03466","66.46742"
"171.70000","6.03809","66.39242"
"171.80000","6.04152","66.33221"
"171.90000","6.04468","66.30590"
"172.00000","6.04800","66.59224"
"172.10000","6.05148","66.53661"
"172.20000","6.05470","66.46362"
"172.30000","6.05796","66.60229"
"172.40000","6.06155","66.58407"
"172.50000","6.06471","66.79264"
"172.60000","6.06793","66.71964"
"172.70000","6.07157","66.81603"
"172.80000","6.07473","66.55992"
"172.90000","6.07784","66.64523"
"173.00000","6.08164","66.87830"
"173.10000","6.08480","66.79082"
"173.20000","6.08780","67.02297"
"173.30000","6.09171","67.00481"
"173.40000","6.09471","66.97202"
"173.50000","6.09777","67.15382"
"173.60000","6.10179","67.01572"
"173.70000","6.10473","67.15130"
"173.80000","6.10779","67.19705"
"173.90000","6.11180","67.11237"
"174.00000","6.11470","67.14413"
"174.10000","6.11780","67.20344"
"174.20000","6.12177","67.37102"
"174.30000","6.12471","67.41723"
"174.40000","6.12777","67.45154"
"174.50000","6.13173","67.42146"
"174.60000","6.13468","67.52180"
"174.70000","6.13784","67.50715"
"174.80000","6.14170","67.70016"
"174.90000","6.14470","67.56249"
"175.00000","6.14786","67.80519"
"175.10000","6.15166","67.62681"
"175.20000","6.15477","67.82729"
"175.30000","6.15788","67.93737"
"175.40000","6.16162","67.80167"
"175.50000","6.16473","67.88174"
"175.60000","6.16789","67.98273"
"175.70000","6.17159","67.99270"
"175.80000","6.17475","67.92606"
"175.90000","6.17791","68.14361"
"176.00000","6.18155","67.93111"
"176.10000","6.18477","68.21501"
"176.20000","6.18793","68.18604"
"176.30000","6.19146","68.24358"
"176.40000","6.19473","68.19943"
"176.50000","6.19800","68.37753"
"176.60000","6.20143","68.24691"
"176.70000","6.20480","68.49517"
"176.80000","6.20802","68.44244"
"176.90000","6.21134","68.52196"
"177.00000","6.21482","68.53080"
"177.10000","6.21804","68.61076"
"177.20000","6.22130","68.49019"
"177.30000","6.22489","68.68878"
"177.40000","6.22805","68.65457"
"177.50000","6.23127","68.77075"
"177.60000","6.23491","68.77877"
"177.70000","6.23807","68.85670"
"177.80000","6.24118","68.86249"
"177.90000","6.24498","68.88335"
"178.00000","6.24809","68.89080"
"178.10000","6.25120","69.09294"
"178.20000","6.25505","68.95508"
"178.30000","6.25805","69.01875"
"178.40000","6.26116","68.97906"
"178.50000","6.26507","69.16250"
"178.60000","6.26807","69.23311"
"178.70000","6.27118","69.11716"
"178.80000","6.27509","69.14590"
"178.90000","6.27804","69.21989"
"179.00000","6.28114","69.22842"
"179.10000","6.28511","69.59763"
"179.20000","6.28805","69.41326"
"179.30000","6.29111","69.43610"
"179.40000","6.29507","69.53997"
"179.50000","6.29807","69.60677"
"179.60000","6.30118","69.72472"
"179.70000","6.30509","69.57040"
"179.80000","6.30809","69.83672"
"179.90000","6.31114","69.62957"
"180.00000","6.31500","69.92247"
"180.10000","6.31805","69.64991"
"180.20000","6.32121","69.86031"
"180.30000","6.32502","70.00638"
"180.40000","6.32807","69.96656"
"180.50000","6.33123","69.99032"
"180.60000","6.33493","69.86127"
"180.70000","6.33804","70.12107"
"180.80000","6.34125","70.16541"
"180.90000","6.34489","69.99226"
"181.00000","6.34805","70.11700"
"181.10000","6.35132","70.20797"
"181.20000","6.35486","70.12213"
"181.30000","6.35807","70.55690"
"181.40000","6.36134","70.33096"
"181.50000","6.36477","70.27702"
"181.60000","6.36809","70.32127"
"181.70000","6.37136","70.47826"
"181.80000","6.37473","70.36616"
"181.90000","6.37816","70.44520"
"182.00000","6.38137","70.80265"
"182.10000","6.38464","70.51465"
"182.20000","6.38818","70.54304"
"182.30000","6.39134","70.75271"
"182.40000","6.39461","70.71576"
"182.50000","6.39820","70.86247"
"182.60000","6.40136","70.84658"
"182.70000","6.40457","70.85760"
"182.80000","6.40827","70.96747"
"182.90000","6.41137","70.84203"
"183.00000","6.41454","70.98816"
"183.10000","6.41829","71.19384"
"183.20000","6.42139","71.15434"
"183.30000","6.42450","70.99489"
"183.40000","6.42836","71.21066"
"183.50000","6.43141","71.00597"
"183.60000","6.43446","71.06840"
"183.70000","6.43837","71.33226"
"183.80000","6.44143","71.40471"
"183.90000","6.44448","71.33315"
"184.00000","6.44839","71.52000"
"184.10000","6.45139","71.44955"
"184.20000","6.45445","71.39462"
"184.30000","6.45841","71.67121"
"184.40000","6.46141","71.49516"
"184.50000","6.46446","71.67471"
"184.60000","6.46843","71.69827"
"184.70000","6.47137","71.54961"
"184.80000","6.47448","71.73292"
"184.90000","6.47839","71.97861"
"185.00000","6.48134","71.86436"
"185.10000","6.48455","71.77319"
"185.20000","6.48836","71.99551"
"185.30000","6.49136","71.93025"
"185.40000","6.49457","72.10576"
"185.50000","6.49827","72.07671"
"185.60000","6.50137","72.16084"
"185.70000","6.50459","72.06302"
"185.80000","6.50818","72.34647"
"185.90000","6.51145","72.20200"
"186.00000","6.51466","72.14108"
"186.10000","6.51814","72.23418"
"186.20000","6.52146","72.33833"
"186.30000","6.52468","72.65538"
"186.40000","6.52805","72.26498"
"186.50000","6.53148","72.50655"
"186.60000","6.53470","72.58437"
"186.70000","6.53802","72.62447"
"186.80000","6.54150","72.60959"
"186.90000","6.54466","72.58131"
"187.00000","6.54798","72.83404"
"187.10000","6.55152","72.71749"
"187.20000","6.55468","72.71410"
"187.30000","6.55795","72.92166"
"187.40000","6.56154","73.05921"
"187.50000","6.56470","72.88370"
"187.60000","6.56791","73.09198"
"187.70000","6.57155","73.05616"
"187.80000","6.57477","73.09425"
"187.90000","6.57788","73.10892"
"188.00000","6.58162","73.12521"
"188.10000","6.58479","73.45381"
"188.20000","6.58784","72.99346"
"188.30000","6.59164","73.38426"
"188.40000","6.59475","73.20328"
"188.50000","6.59780","73.21825"
"188.60000","6.60171","73.39360"
"188.70000","6.60471","73.50971"
"188.80000","6.60777","73.55951"
"188.90000","6.61173","73.45219"
"189.00000","6.61473","73.52763"
"189.10000","6.61779","73.63005"
"189.20000","6.62180","73.77315"
"189.30000","6.62470","73.79549"
"189.40000","6.62780","73.72472"
"189.50000","6.63177","73.81175"
"189.60000","6.63471","73.91817"
"189.70000","6.63782","73.99209"
"189.80000","6.64173","73.97680"
"189.90000","6.64473","74.04133"
"190.00000","6.64784","73.89957"
"190.10000","6.65170","74.08102"
"190.20000","6.65475","74.05252"
"190.30000","6.65786","74.04134"
"190.40000","6.66166","74.10933"
"190.50000","6.66477","74.08665"
"190.60000","6.66787","74.15038"
"190.70000","6.67157","74.02870"
"190.80000","6.67473","74.27197"
"190.90000","6.67795","74.41599"
"191.00000","6.68154","74.37203"
"191.10000","6.68475","74.50354"
"191.20000","6.68796","74.57204"
"191.30000","6.69145","74.54339"
"191.40000","6.69477","74.58654"
"191.50000","6.69798","74.88428"
"191.60000","6.70141","74.45544"
"191.70000","6.70484","74.71320"
"191.80000","6.70805","74.82589"
"191.90000","6.71132","74.63656"
"192.00000","6.71480","74.82187"
"192.10000","6.71807","74.96445"
"192.20000","6.72123","75.04733"
"192.30000","6.72487","74.88364"
"192.40000","6.72809","75.07978"
"192.50000","6.73120","75.06345"
"192.60000","6.73495","75.16350"
"192.70000","6.73805","75.11404"
"192.80000","6.74116","75.19965"
"192.90000","6.74502","75.27345"
"193.00000","6.74807","75.30994"
"193.10000","6.75118","75.39305"
"193.20000","6.75504","75.58541"
"193.30000","6.75809","75.33035"
"193.40000","6.76114","75.41538"
"193.50000","6.76505","75.63811"
"193.60000","6.76805","75.69852"
"193.70000","6.77116","75.72464"
"193.80000","6.77502","75.67753"
"193.90000","6.77802","75.67712"
"194.00000","6.78118","75.83020"
"194.10000","6.78509","75.98682"
"194.20000","6.78809","75.89587"
"194.30000","6.79114","75.83411"
"194.40000","6.79505","75.92010"
"194.50000","6.79805","76.04952"
"194.60000","6.80116","76.07158"
"194.70000","6.80507","76.03278"
"194.80000","6.80807","76.10730"
"194.90000","6.81118","76.22348"
"195.00000","6.81504","76.08878"
"195.10000","6.81809","76.39785"
"195.20000","6.82120","76.14823"
"195.30000","6.82500","76.25168"
"195.40000","6.82805","76.49697"
"195.50000","6.83116","76.34172"
"195.60000","6.83496","76.45908"
"195.70000","6.83802","76.60268"
"195.80000","6.84123","76.64578"
"195.90000","6.84493","76.66615"
"196.00000","6.84804","76.58549"
"196.10000","6.85130","76.72630"
"196.20000","6.85484","76.59393"
"196.30000","6.85805","76.55144"
"196.40000","6.86132","76.81406"
"196.50000","6.86475","76.65819"
"196.60000","6.86812","76.92207"
"196.70000","6.87139","76.78461"
"196.80000","6.87471","76.80515"
"196.90000","6.87820","77.01161"
"197.00000","6.88136","77.10201"
"197.10000","6.88462","77.15065"
"197.20000","6.88821","77.31838"
"197.30000","6.89138","77.14950"
"197.40000","6.89459","77.23884"
"197.50000","6.89823","77.31191"
"197.60000","6.90134","77.42239"
"197.70000","6.90455","77.30654"
"197.80000","6.90825","77.45852"
"197.90000","6.91136","77.59082"
"198.00000","6.91452","77.49039"
"198.10000","6.91832","77.50508"
"198.20000","6.92138","77.55643"
"198.30000","6.92454","77.67600"
"198.40000","6.92834","77.75979"
"198.50000","6.93139","77.55874"
"198.60000","6.93445","77.91116"
"198.70000","6.93841","77.72952"
"198.80000","6.94141","77.72601"
"198.90000","6.94446","77.91853"
"199.00000","6.94848","77.92420"
"199.10000","6.95143","78.02153"
"199.20000","6.95443","77.98773"
"199.30000","6.95850","78.11037"
"199.40000","6.96139","78.08418"
"199.50000","6.96445","78.02499"
"199.60000","6.96846","78.36601"
"199.70000","6.97141","78.34708"
"199.80000","6.97446","78.27151"
"199.90000","6.97843","78.35764"
"200.00000","6.98138","78.24707"
"200.10000","6.98454","78.53345"
"200.20000","6.98834","78.48183"
"200.30000","6.99134","78.42184"
"200.40000","6.99455","78.68570"
"200.50000","6.99830","78.68469"
"200.60000","7.00136","78.72224"
"200.70000","7.00463","78.80452"
"200.80000","7.00821","78.66873"
"200.90000","7.01143","78.89123"
"201.00000","7.01464","78.86510"
"201.10000","7.01818","78.91747"
"201.20000","7.02145","78.97162"
"201.30000","7.02466","78.95666"
"201.40000","7.02809","79.15067"
"201.50000","7.03146","79.10339"
"201.60000","7.03462","79.11727"
"201.70000","7.03805","79.21289"
"201.80000","7.04148","79.22726"
"201.90000","7.04470","79.30219"
"202.00000","7.04802","79.28773"
"202.10000","7.05150","79.27860"
"202.20000","7.05471","79.44732"
"202.30000","7.05798","79.35355"
"202.40000","7.06157","79.39896"
"202.50000","7.06473","79.41829"
"202.60000","7.06789","79.63608"
"202.70000","7.07159","79.81100"
"202.80000","7.07475","79.57742"
"202.90000","7.07786","79.72810"
"203.00000","7.08161","79.69830"
"203.10000","7.08477","79.81423"
"203.20000","7.08782","79.91022"
"203.30000","7.09168","79.90782"
"203.40000","7.09473","80.04091"
"203.50000","7.09779","80.03874"
"203.60000","7.10175","80.10722"
"203.70000","7.10475","79.86413"
"203.80000","7.10780","80.10806"
"203.90000","7.11177","79.91520"
"204.00000","7.11471","80.30002"
"204.10000","7.11777","80.08617"
"204.20000","7.12179","80.29250"
"204.30000","7.12468","80.28207"
"204.40000","7.12779","80.30575"
"204.50000","7.13175","80.50996"
"204.60000","7.13470","80.35102"
"204.70000","7.13786","80.40482"
"204.80000","7.14171","80.62883"
"204.90000","7.14471","80.65915"
"205.00000","7.14788","80.78614"
"205.10000","7.15163","80.59299"
"205.20000","7.15473","80.70021"
"205.30000","7.15789","80.79806"
"205.40000","7.16159","80.75806"
"205.50000","7.16475","80.91650"
"205.60000","7.16791","80.81876"
"205.70000","7.17155","81.04034"
"205.80000","7.17477","81.04533"
"205.90000","7.17793","81.03249"
"206.00000","7.18152","81.12468"
"206.10000","7.18479","81.21478"
"206.20000","7.18795","81.11983"
"206.30000","7.19148","81.18239"
"206.40000","7.19480","81.39967"
"206.50000","7.19802","81.31354"
"206.60000","7.20139","81.45366"
"206.70000","7.20477","81.56219"
"206.80000","7.20804","81.55173"
"206.90000","7.21136","81.63345"
"207.00000","7.21484","81.38144"
"207.10000","7.21805","81.82602"
"207.20000","7.22132","81.78642"
"207.30000","7.22486","81.67596"
"207.40000","7.22807","81.92308"
"207.50000","7.23129","81.76429"
"207.60000","7.23488","81.83647"
"207.70000","7.23809","81.72442"
"207.80000","7.24125","81.81978"
"207.90000","7.24495","82.02767"
"208.00000","7.24805","82.05119"
"208.10000","7.25116","82.07345"
"208.20000","7.25502","82.26060"
"208.30000","7.25802","82.22803"
"208.40000","7.26112","82.50406"
"208.50000","7.26504","82.42054"
"208.60000","7.26809","82.11543"
"208.70000","7.27114","82.38293"
"208.80000","7.27505","82.45494"
"208.90000","7.27805","82.57541"
"209.00000","7.28111","82.51194"
"209.10000","7.28507","82.54105"
"209.20000","7.28807","82.59866"
"209.30000","7.29112","82.51477"
"209.40000","7.29509","82.77613"
"209.50000","7.29809","82.80949"
"209.60000","7.30114","82.70229"
"209.70000","7.30505","82.90343"
"209.80000","7.30805","82.91716"
"209.90000","7.31116","82.90607"
"210.00000","7.31507","82.88882"
"210.10000","7.31807","83.03297"
"210.20000","7.32118","83.01859"
"210.30000","7.32504","83.12777"
"210.40000","7.32804","83.20571"
"210.50000","7.33125","83.23663"
"210.60000","7.33500","83.40209"
"210.70000","7.33805","83.39253"
"210.80000","7.34127","83.43965"
"210.90000","7.34486","83.31334"
"211.00000","7.34807","83.44160"
"211.10000","7.35134","83.43941"
"211.20000","7.35477","83.38596"
"211.30000","7.35809","83.48965"
"211.40000","7.36136","83.62706"
"211.50000","7.36468","83.43056"
"211.60000","7.36811","83.70096"
"211.70000","7.37137","83.65816"
"211.80000","7.37470","83.89799"
"211.90000","7.37823","83.69604"
"212.00000","7.38139","83.87374"
"212.10000","7.38461","83.96848"
"212.20000","7.38825","84.19680"
"212.30000","7.39136","84.05570"
"212.40000","7.39457","84.02955"
"212.50000","7.39827","84.26405"
"212.60000","7.40137","84.10411"
"212.70000","7.40454","84.12192"
"212.80000","7.40823","84.22712"
"212.90000","7.41139","84.25545"
"213.00000","7.41450","84.45931"
"213.10000","7.41825","84.47527"
"213.20000","7.42136","84.44557"
"213.30000","7.42452","84.41164"
"213.40000","7.42832","84.59262"
"213.50000","7.43143","84.41040"
"213.60000","7.43448","84.63448"
"213.70000","7.43834","84.70518"
"213.80000","7.44145","84.83158"
"213.90000","7.44445","84.72255"
"214.00000","7.44841","84.91417"
"214.10000","7.45141","84.89864"
"214.20000","7.45446","84.94459"
"214.30000","7.45843","85.00967"
"214.40000","7.46138","84.98137"
"214.50000","7.46443","84.92579"
"214.60000","7.46845","85.18879"
"214.70000","7.47134","85.10394"
"214.80000","7.47445","85.24393"
"214.90000","7.47841","85.58118"
"215.00000","7.48136","85.24188"
"215.10000","7.48452","85.44791"
"215.20000","7.48837","85.35526"
"215.30000","7.49137","85.45759"
"215.40000","7.49459","85.59451"
"215.50000","7.49829","85.58335"
"215.60000","7.50139","85.67029"
"215.70000","7.50461","85.72963"
"215.80000","7.50820","85.79171"
"215.90000","7.51141","85.57819"
"216.00000","7.51463","85.80502"
"216.10000","7.51816","85.85157"
"216.20000","7.52143","85.80771"
"216.30000","7.52464","85.97838"
"216.40000","7.52807","86.00570"
"216.50000","7.53145","86.03117"
"216.60000","7.53466","86.05929"
"216.70000","7.53804","86.07928"
"216.80000","7.54152","86.10535"
"216.90000","7.54468","86.23449"
"217.00000","7.54805","86.35268"
"217.10000","7.55154","86.26610"
"217.20000","7.55470","86.66049"
"217.30000","7.55796","86.40697"
"217.40000","7.56155","86.60392"
"217.50000","7.56471","86.72512"
"217.60000","7.56787","86.48131"
"217.70000","7.57163","86.67274"
"217.80000","7.57473","86.51027"
"217.90000","7.57784","86.82326"
"218.00000","7.58159","86.76772"
"218.10000","7.58475","86.66933"
"218.20000","7.58780","86.93610"
"218.30000","7.59171","86.85774"
"218.40000","7.59477","87.00294"
"218.50000","7.59777","87.07601"
"218.60000","7.60179","87.04404"
"218.70000","7.60473","86.93130"
"218.80000","7.60779","87.22166"
"218.90000","7.61180","87.16380"
"219.00000","7.61475","87.27492"
"219.10000","7.61780","87.22787"
"219.20000","7.62177","87.39249"
"219.30000","7.62466","87.44415"
"219.40000","7.62782","87.37932"
"219.50000","7.63173","87.60822"
"219.60000","7.63468","87.34284"
"219.70000","7.63784","87.64558"
"219.80000","7.64170","87.50519"
"219.90000","7.64470","87.51675"
"220.00000","7.64786","87.60480"
"220.10000","7.65166","87.70096"
"220.20000","7.65477","87.84860"
"220.30000","7.65793","88.02150"
"220.40000","7.66162","88.00329"
"220.50000","7.66473","87.88515"
"220.60000","7.66789","88.04836"
"220.70000","7.67159","87.99200"
"220.80000","7.67475","88.32437"
"220.90000","7.67791","88.19251"
"221.00000","7.68155","88.24701"
"221.10000","7.68477","88.15932"
"221.20000","7.68793","88.34593"
"221.30000","7.69152","88.45495"
"221.40000","7.69473","88.44032"
"221.50000","7.69800","88.45693"
"221.60000","7.70143","88.49355"
"221.70000","7.70480","88.54350"
"221.80000","7.70802","88.79218"
"221.90000","7.71134","88.69456"
"222.00000","7.71477","88.73541"
"222.10000","7.71804","88.87609"
"222.20000","7.72130","88.87612"
"222.30000","7.72489","88.91946"
"222.40000","7.72811","89.05348"
"222.50000","7.73127","88.79586"
"222.60000","7.73491","89.08620"
"222.70000","7.73807","89.13786"
"222.80000","7.74118","89.15539"
"222.90000","7.74498","89.16420"
"223.00000","7.74809","89.09671"
"223.10000","7.75120","89.27440"
"223.20000","7.75505","89.26138"
"223.30000","7.75805","89.35428"
"223.40000","7.76116","89.27460"
"223.50000","7.76502","89.54867"
"223.60000","7.76802","89.58200"
"223.70000","7.77118","89.69574"
"223.80000","7.77509","89.61820"
"223.90000","7.77804","89.61745"
"224.00000","7.78114","89.74776"
"224.10000","7.78511","89.83449"
"224.20000","7.78805","89.89057"
"224.30000","7.79116","89.64315"
"224.40000","7.79507","89.86489"
"224.50000","7.79807","90.01289"
"224.60000","7.80113","89.89381"
"224.70000","7.80509","90.00954"
"224.80000","7.80809","90.06614"
"224.90000","7.81120","90.12968"
"225.00000","7.81505","90.20785"
"225.10000","7.81805","90.19063"
"225.20000","7.82116","90.48739"
"225.30000","7.82502","90.18036"
"225.40000","7.82807","90.52151"
"225.50000","7.83123","90.29868"
"225.60000","7.83498","90.44116"
"225.70000","7.83804","90.56226"
"225.80000","7.84125","90.60699"
"225.90000","7.84484","90.54447"
"226.00000","7.84805","90.64620"
"226.10000","7.85132","90.85000"
"226.20000","7.85486","90.74764"
"226.30000","7.85807","90.79408"
"226.40000","7.86134","91.01035"
"226.50000","7.86477","90.92525"
"226.60000","7.86814","91.17010"
"226.70000","7.87136","90.91830"
"226.80000","7.87473","91.06407"
"226.90000","7.87816","91.19598"
"227.00000","7.88137","91.21259"
"227.10000","7.88464","90.94328"
"227.20000","7.88823","91.21298"
"227.30000","7.89134","91.23724"
"227.40000","7.89461","91.47900"
"227.50000","7.89825","91.32864"
"227.60000","7.90136","91.56062"
"227.70000","7.90457","91.48125"
"227.80000","7.90827","91.56461"
